statement_id,failed_covered,failed_not_covered,passed_covered,passed_not_covered,ochiai_score
S342,0,6,1,47,0.0
S343,0,6,1,47,0.0
S344,0,6,1,47,0.0
S345,1,5,2,46,0.235702
S346,0,6,1,47,0.0
S347,1,5,2,46,0.235702
S348,1,5,2,46,0.235702
S349,1,5,2,46,0.235702
S350,1,5,2,46,0.235702
S351,1,5,2,46,0.235702
S352,0,6,1,47,0.0
S353,1,5,2,46,0.235702
S354,1,5,6,42,0.154303
S355,0,6,1,47,0.0
S356,1,5,6,42,0.154303
S357,1,5,6,42,0.154303
S358,1,5,6,42,0.154303
S359,1,5,6,42,0.154303
S360,1,5,6,42,0.154303
S361,0,6,1,47,0.0
S362,1,5,6,42,0.154303
S363,0,6,1,47,0.0
S364,0,6,1,47,0.0
S365,0,6,1,47,0.0
S366,0,6,1,47,0.0
S367,0,6,1,47,0.0
S368,0,6,1,47,0.0
S369,0,6,1,47,0.0
S370,0,6,1,47,0.0
S371,0,6,1,47,0.0
S372,0,6,2,46,0.0
S373,0,6,1,47,0.0
S374,0,6,2,46,0.0
S375,0,6,1,47,0.0
S376,0,6,1,47,0.0
S377,0,6,1,47,0.0
S378,0,6,1,47,0.0
S379,0,6,1,47,0.0
S380,0,6,1,47,0.0
S381,0,6,1,47,0.0
S382,0,6,1,47,0.0
S383,0,6,2,46,0.0
S384,0,6,1,47,0.0
S385,0,6,1,47,0.0
S386,0,6,1,47,0.0
S387,0,6,2,46,0.0
S388,0,6,2,46,0.0
S389,0,6,2,46,0.0
S390,0,6,2,46,0.0
S391,0,6,2,46,0.0
S392,0,6,2,46,0.0
S393,0,6,2,46,0.0
S394,0,6,1,47,0.0
S395,0,6,1,47,0.0
S396,0,6,1,47,0.0
S397,0,6,1,47,0.0
S398,0,6,1,47,0.0
S399,0,6,2,46,0.0
S400,0,6,1,47,0.0
S401,0,6,2,46,0.0
S402,0,6,2,46,0.0
S403,0,6,2,46,0.0
S404,0,6,2,46,0.0
S405,0,6,2,46,0.0
S406,0,6,2,46,0.0
S407,0,6,2,46,0.0
S408,0,6,2,46,0.0
S409,0,6,2,46,0.0
S410,0,6,2,46,0.0
S411,0,6,3,45,0.0
S412,0,6,2,46,0.0
S413,0,6,2,46,0.0
S414,0,6,2,46,0.0
S415,0,6,2,46,0.0
S416,0,6,2,46,0.0
S417,0,6,2,46,0.0
S418,0,6,2,46,0.0
S419,0,6,2,46,0.0
S420,0,6,2,46,0.0
S421,0,6,2,46,0.0
S422,0,6,2,46,0.0
S423,0,6,2,46,0.0
S424,0,6,2,46,0.0
S425,0,6,2,46,0.0
S426,0,6,2,46,0.0
S427,0,6,2,46,0.0
S428,0,6,2,46,0.0
S429,0,6,3,45,0.0
S430,0,6,3,45,0.0
S431,0,6,1,47,0.0
S432,0,6,3,45,0.0
S433,0,6,3,45,0.0
S434,0,6,3,45,0.0
S435,0,6,2,46,0.0
S436,0,6,3,45,0.0
S437,0,6,3,45,0.0
S438,0,6,3,45,0.0
S439,0,6,3,45,0.0
S440,0,6,3,45,0.0
S441,0,6,3,45,0.0
S442,0,6,3,45,0.0
S443,0,6,3,45,0.0
S444,0,6,3,45,0.0
S445,0,6,3,45,0.0
S446,0,6,3,45,0.0
S447,0,6,3,45,0.0
