rank,statement_id,file,line,code,ochiai_score,tie_size,r_worst
58,S48,CharTypes.java,30,for (int i = 0; i < 32; ++i) {,0.707107,460,517
58,S49,CharTypes.java,31,table[i] = -1;,0.707107,460,517
58,S50,CharTypes.java,34,"table['""'] = 1;",0.707107,460,517
58,S51,CharTypes.java,35,table['\\'] = 1;,0.707107,460,517
58,S52,CharTypes.java,36,sInputCodes = table;,0.707107,460,517
58,S53,CharTypes.java,45,final int[] table = new int[sInputCodes.length];,0.707107,460,517
58,S54,CharTypes.java,46,"System.arraycopy(sInputCodes, 0, table, 0, table.length);",0.707107,460,517
58,S55,CharTypes.java,47,for (int c = 128; c < 256; ++c) {,0.707107,460,517
58,S56,CharTypes.java,51,if ((c & 0xE0) == 0xC0) { // 2 bytes (0x0080 - 0x07FF),0.707107,460,517
58,S57,CharTypes.java,52,code = 2;,0.707107,460,517
58,S58,CharTypes.java,53,} else if ((c & 0xF0) == 0xE0) { // 3 bytes (0x0800 - 0xFFFF),0.707107,460,517
58,S59,CharTypes.java,54,code = 3;,0.707107,460,517
58,S60,CharTypes.java,55,} else if ((c & 0xF8) == 0xF0) {,0.707107,460,517
58,S61,CharTypes.java,57,code = 4;,0.707107,460,517
58,S62,CharTypes.java,60,code = -1;,0.707107,460,517
58,S63,CharTypes.java,62,table[c] = code;,0.707107,460,517
58,S64,CharTypes.java,64,sInputCodesUTF8 = table;,0.707107,460,517
58,S65,CharTypes.java,75,final int[] table = new int[256];,0.707107,460,517
58,S66,CharTypes.java,77,"Arrays.fill(table, -1);",0.707107,460,517
58,S67,CharTypes.java,79,for (int i = 33; i < 256; ++i) {,0.707107,460,517
58,S68,CharTypes.java,80,if (Character.isJavaIdentifierPart((char) i)) {,0.707107,460,517
58,S69,CharTypes.java,81,table[i] = 0;,0.707107,460,517
58,S70,CharTypes.java,87,table['@'] = 0;,0.707107,460,517
58,S71,CharTypes.java,88,table['#'] = 0;,0.707107,460,517
58,S72,CharTypes.java,89,table['*'] = 0;,0.707107,460,517
58,S73,CharTypes.java,90,table['-'] = 0;,0.707107,460,517
58,S74,CharTypes.java,91,table['+'] = 0;,0.707107,460,517
58,S75,CharTypes.java,92,sInputCodesJsNames = table;,0.707107,460,517
58,S76,CharTypes.java,102,final int[] table = new int[256];,0.707107,460,517
58,S77,CharTypes.java,104,"System.arraycopy(sInputCodesJsNames, 0, table, 0, table.length);",0.707107,460,517
58,S78,CharTypes.java,105,"Arrays.fill(table, 128, 128, 0);",0.707107,460,517
58,S79,CharTypes.java,106,sInputCodesUtf8JsNames = table;,0.707107,460,517
58,S80,CharTypes.java,115,final int[] buf = new int[256];,0.707107,460,517
58,S81,CharTypes.java,117,"System.arraycopy(sInputCodesUTF8, 128, buf, 128, 128);",0.707107,460,517
58,S82,CharTypes.java,120,"Arrays.fill(buf, 0, 32, -1); // invalid white space",0.707107,460,517
58,S83,CharTypes.java,121,buf['\t'] = 0; // tab is still fine,0.707107,460,517
58,S84,CharTypes.java,122,"buf['\n'] = '\n'; // lf/cr need to be observed, ends cpp comment",0.707107,460,517
58,S85,CharTypes.java,123,buf['\r'] = '\r';,0.707107,460,517
58,S86,CharTypes.java,124,buf['*'] = '*'; // end marker for c-style comments,0.707107,460,517
58,S87,CharTypes.java,125,sInputCodesComment = buf;,0.707107,460,517
58,S88,CharTypes.java,136,final int[] buf = new int[256];,0.707107,460,517
58,S89,CharTypes.java,137,"System.arraycopy(sInputCodesUTF8, 128, buf, 128, 128);",0.707107,460,517
58,S90,CharTypes.java,142,"Arrays.fill(buf, 0, 32, -1); // invalid white space",0.707107,460,517
58,S91,CharTypes.java,143,buf[' '] = 1;,0.707107,460,517
58,S92,CharTypes.java,144,buf['\t'] = 1;,0.707107,460,517
58,S93,CharTypes.java,145,"buf['\n'] = '\n'; // lf/cr need to be observed, ends cpp comment",0.707107,460,517
58,S94,CharTypes.java,146,buf['\r'] = '\r';,0.707107,460,517
58,S95,CharTypes.java,147,buf['/'] = '/'; // start marker for c/cpp comments,0.707107,460,517
58,S96,CharTypes.java,148,buf['#'] = '#'; // start marker for YAML comments,0.707107,460,517
58,S97,CharTypes.java,149,sInputCodesWS = buf;,0.707107,460,517
58,S98,CharTypes.java,158,int[] table = new int[128];,0.707107,460,517
58,S99,CharTypes.java,160,for (int i = 0; i < 32; ++i) {,0.707107,460,517
58,S100,CharTypes.java,162,table[i] = CharacterEscapes.ESCAPE_STANDARD;,0.707107,460,517
58,S101,CharTypes.java,167,"table['""'] = '""';",0.707107,460,517
58,S102,CharTypes.java,168,table['\\'] = '\\';,0.707107,460,517
58,S103,CharTypes.java,170,table[0x08] = 'b';,0.707107,460,517
58,S104,CharTypes.java,171,table[0x09] = 't';,0.707107,460,517
58,S105,CharTypes.java,172,table[0x0C] = 'f';,0.707107,460,517
58,S106,CharTypes.java,173,table[0x0A] = 'n';,0.707107,460,517
58,S107,CharTypes.java,174,table[0x0D] = 'r';,0.707107,460,517
58,S108,CharTypes.java,175,sOutputEscapes128 = table;,0.707107,460,517
58,S109,CharTypes.java,183,private final static int[] sHexValues = new int[128];,0.707107,460,517
58,S110,CharTypes.java,185,"Arrays.fill(sHexValues, -1);",0.707107,460,517
58,S111,CharTypes.java,186,for (int i = 0; i < 10; ++i) {,0.707107,460,517
58,S112,CharTypes.java,187,sHexValues['0' + i] = i;,0.707107,460,517
58,S113,CharTypes.java,189,for (int i = 0; i < 6; ++i) {,0.707107,460,517
58,S114,CharTypes.java,190,sHexValues['a' + i] = 10 + i;,0.707107,460,517
58,S115,CharTypes.java,191,sHexValues['A' + i] = 10 + i;,0.707107,460,517
58,S116,CharTypes.java,195,public static int[] getInputCodeLatin1() { return sInputCodes; },0.707107,460,517
58,S117,CharsToNameCanonicalizer.java,93,final static CharsToNameCanonicalizer sBootstrapSymbolTable = new CharsToNameCanonicalizer();,0.707107,460,517
58,S118,CharsToNameCanonicalizer.java,223,long now = System.currentTimeMillis();,0.707107,460,517
58,S119,CharsToNameCanonicalizer.java,225,int seed = (((int) now) + ((int) (now >>> 32))) | 1;,0.707107,460,517
58,S120,CharsToNameCanonicalizer.java,226,return createRoot(seed);,0.707107,460,517
58,S121,CharsToNameCanonicalizer.java,230,return sBootstrapSymbolTable.makeOrphan(hashSeed);,0.707107,460,517
58,S122,CharsToNameCanonicalizer.java,236,private CharsToNameCanonicalizer() {,0.707107,460,517
58,S123,CharsToNameCanonicalizer.java,238,_canonicalize = true;,0.707107,460,517
58,S124,CharsToNameCanonicalizer.java,239,_flags = -1;,0.707107,460,517
58,S125,CharsToNameCanonicalizer.java,241,_dirty = true;,0.707107,460,517
58,S126,CharsToNameCanonicalizer.java,242,_hashSeed = 0;,0.707107,460,517
58,S127,CharsToNameCanonicalizer.java,243,_longestCollisionList = 0;,0.707107,460,517
58,S128,CharsToNameCanonicalizer.java,244,initTables(DEFAULT_T_SIZE);,0.707107,460,517
58,S129,CharsToNameCanonicalizer.java,249,_symbols = new String[initialSize];,0.707107,460,517
58,S130,CharsToNameCanonicalizer.java,250,_buckets = new Bucket[initialSize >> 1];,0.707107,460,517
58,S131,CharsToNameCanonicalizer.java,252,_indexMask = initialSize - 1;,0.707107,460,517
58,S132,CharsToNameCanonicalizer.java,253,_size = 0;,0.707107,460,517
58,S133,CharsToNameCanonicalizer.java,254,_longestCollisionList = 0;,0.707107,460,517
58,S134,CharsToNameCanonicalizer.java,256,_sizeThreshold = _thresholdSize(initialSize);,0.707107,460,517
58,S135,CharsToNameCanonicalizer.java,259,private static int _thresholdSize(int hashAreaSize) { return hashAreaSize - (hashAreaSize >> 2); },0.707107,460,517
58,S136,CharsToNameCanonicalizer.java,265,"String[] symbols, Bucket[] buckets, int size, int hashSeed, int longestColl) {",0.707107,460,517
58,S137,CharsToNameCanonicalizer.java,266,_parent = parent;,0.707107,460,517
58,S138,CharsToNameCanonicalizer.java,268,_flags = flags;,0.707107,460,517
58,S139,CharsToNameCanonicalizer.java,269,_canonicalize = JsonFactory.Feature.CANONICALIZE_FIELD_NAMES.enabledIn(flags);,0.707107,460,517
58,S140,CharsToNameCanonicalizer.java,271,_symbols = symbols;,0.707107,460,517
58,S141,CharsToNameCanonicalizer.java,272,_buckets = buckets;,0.707107,460,517
58,S142,CharsToNameCanonicalizer.java,273,_size = size;,0.707107,460,517
58,S143,CharsToNameCanonicalizer.java,274,_hashSeed = hashSeed;,0.707107,460,517
58,S144,CharsToNameCanonicalizer.java,276,int arrayLen = (symbols.length);,0.707107,460,517
58,S145,CharsToNameCanonicalizer.java,277,_sizeThreshold = _thresholdSize(arrayLen);,0.707107,460,517
58,S146,CharsToNameCanonicalizer.java,278,_indexMask =  (arrayLen - 1);,0.707107,460,517
58,S147,CharsToNameCanonicalizer.java,279,_longestCollisionList = longestColl;,0.707107,460,517
58,S148,CharsToNameCanonicalizer.java,282,_dirty = false;,0.707107,460,517
58,S149,CharsToNameCanonicalizer.java,308,synchronized (this) {,0.707107,460,517
58,S150,CharsToNameCanonicalizer.java,309,symbols = _symbols;,0.707107,460,517
58,S151,CharsToNameCanonicalizer.java,310,buckets = _buckets;,0.707107,460,517
58,S152,CharsToNameCanonicalizer.java,311,size = _size;,0.707107,460,517
58,S153,CharsToNameCanonicalizer.java,312,hashSeed = _hashSeed;,0.707107,460,517
58,S154,CharsToNameCanonicalizer.java,313,longestCollisionList = _longestCollisionList;,0.707107,460,517
58,S155,CharsToNameCanonicalizer.java,315,"return new CharsToNameCanonicalizer(this, flags,",0.707107,460,517
58,S156,CharsToNameCanonicalizer.java,320,"return new CharsToNameCanonicalizer(null, -1, _symbols, _buckets, _size, seed, _longestCollisionList);",0.707107,460,517
58,S157,CharsToNameCanonicalizer.java,370,if (!maybeDirty()) { return; },0.707107,460,517
58,S158,CharsToNameCanonicalizer.java,396,public boolean maybeDirty() { return _dirty; },0.707107,460,517
58,S159,CharsToNameCanonicalizer.java,397,public int hashSeed() { return _hashSeed; },0.707107,460,517
58,S160,DefaultPrettyPrinter.java,28,"public final static SerializedString DEFAULT_ROOT_VALUE_SEPARATOR = new SerializedString("" "");",0.707107,460,517
58,S161,IOContext.java,103,_bufferRecycler = br;,0.707107,460,517
58,S162,IOContext.java,104,_sourceRef = sourceRef;,0.707107,460,517
58,S163,IOContext.java,105,_managedResource = managedResource;,0.707107,460,517
58,S164,IOContext.java,137,return new TextBuffer(_bufferRecycler);,0.707107,460,517
58,S165,IOContext.java,188,_verifyAlloc(_tokenCBuffer);,0.707107,460,517
58,S166,IOContext.java,189,"return (_tokenCBuffer = _bufferRecycler.allocCharBuffer(BufferRecycler.CHAR_TOKEN_BUFFER, minSize));",0.707107,460,517
58,S167,IOContext.java,237,if (buf != null) {,0.707107,460,517
58,S168,IOContext.java,238,"_verifyRelease(buf, _tokenCBuffer);",0.707107,460,517
58,S169,IOContext.java,239,_tokenCBuffer = null;,0.707107,460,517
58,S170,IOContext.java,240,"_bufferRecycler.releaseCharBuffer(BufferRecycler.CHAR_TOKEN_BUFFER, buf);",0.707107,460,517
58,S171,IOContext.java,269,"if (buffer != null) { throw new IllegalStateException(""Trying to call same allocXxx() method second time""); }",0.707107,460,517
58,S172,IOContext.java,279,if ((toRelease != src) && (toRelease.length < src.length)) { throw wrongBuf(); },0.707107,460,517
58,S173,JsonFactory.java,57,public enum Feature {,0.707107,460,517
58,S174,JsonFactory.java,76,"INTERN_FIELD_NAMES(true),",0.707107,460,517
58,S175,JsonFactory.java,86,"CANONICALIZE_FIELD_NAMES(true),",0.707107,460,517
58,S176,JsonFactory.java,102,"FAIL_ON_SYMBOL_HASH_OVERFLOW(true),",0.707107,460,517
58,S177,JsonFactory.java,117,USE_THREAD_LOCAL_FOR_BUFFER_RECYCLING(true),0.707107,460,517
58,S178,JsonFactory.java,131,int flags = 0;,0.707107,460,517
58,S179,JsonFactory.java,132,for (Feature f : values()) {,0.707107,460,517
58,S180,JsonFactory.java,133,if (f.enabledByDefault()) { flags |= f.getMask(); },0.707107,460,517
58,S181,JsonFactory.java,135,return flags;,0.707107,460,517
58,S182,JsonFactory.java,138,private Feature(boolean defaultState) { _defaultState = defaultState; },0.707107,460,517
58,S183,JsonFactory.java,140,public boolean enabledByDefault() { return _defaultState; },0.707107,460,517
58,S184,JsonFactory.java,141,public boolean enabledIn(int flags) { return (flags & getMask()) != 0; },0.707107,460,517
58,S185,JsonFactory.java,142,public int getMask() { return (1 << ordinal()); },0.707107,460,517
58,S186,JsonFactory.java,160,protected final static int DEFAULT_FACTORY_FEATURE_FLAGS = JsonFactory.Feature.collectDefaults();,0.707107,460,517
58,S187,JsonFactory.java,166,protected final static int DEFAULT_PARSER_FEATURE_FLAGS = JsonParser.Feature.collectDefaults();,0.707107,460,517
58,S188,JsonFactory.java,172,protected final static int DEFAULT_GENERATOR_FEATURE_FLAGS = JsonGenerator.Feature.collectDefaults();,0.707107,460,517
58,S189,JsonFactory.java,174,private final static SerializableString DEFAULT_ROOT_VALUE_SEPARATOR = DefaultPrettyPrinter.DEFAULT_ROOT_VALUE_SEPARATOR;,0.707107,460,517
58,S190,JsonFactory.java,187,final protected static ThreadLocal<SoftReference<BufferRecycler>> _recyclerRef,0.707107,460,517
58,S191,JsonFactory.java,195,protected final transient CharsToNameCanonicalizer _rootCharSymbols = CharsToNameCanonicalizer.createRoot();,0.707107,460,517
58,S192,JsonFactory.java,206,protected final transient ByteQuadsCanonicalizer _byteSymbolCanonicalizer = ByteQuadsCanonicalizer.createRoot();,0.707107,460,517
58,S193,JsonFactory.java,226,protected int _factoryFeatures = DEFAULT_FACTORY_FEATURE_FLAGS;,0.707107,460,517
58,S194,JsonFactory.java,231,protected int _parserFeatures = DEFAULT_PARSER_FEATURE_FLAGS;,0.707107,460,517
58,S195,JsonFactory.java,236,protected int _generatorFeatures = DEFAULT_GENERATOR_FEATURE_FLAGS;,0.707107,460,517
58,S196,JsonFactory.java,264,protected SerializableString _rootValueSeparator = DEFAULT_ROOT_VALUE_SEPARATOR;,0.707107,460,517
58,S197,JsonFactory.java,282,public JsonFactory() { this(null); },0.707107,460,517
58,S198,JsonFactory.java,284,public JsonFactory(ObjectCodec oc) { _objectCodec = oc; },0.707107,460,517
58,S199,JsonFactory.java,405,public boolean canUseCharArrays() { return true; },0.707107,460,517
58,S200,JsonFactory.java,557,return (_factoryFeatures & f.getMask()) != 0;,0.707107,460,517
58,S201,JsonFactory.java,879,final int strLen = content.length();,0.707107,460,517
58,S202,JsonFactory.java,881,if ((_inputDecorator != null) || (strLen > 0x8000) || !canUseCharArrays()) {,0.707107,460,517
58,S203,JsonFactory.java,886,"IOContext ctxt = _createContext(content, true);",0.707107,460,517
58,S204,JsonFactory.java,887,char[] buf = ctxt.allocTokenBuffer(strLen);,0.707107,460,517
58,S205,JsonFactory.java,888,"content.getChars(0, strLen, buf, 0);",0.707107,460,517
58,S206,JsonFactory.java,889,"return _createParser(buf, 0, strLen, ctxt, true);",0.707107,460,517
58,S207,JsonFactory.java,1300,"return new ReaderBasedJsonParser(ctxt, _parserFeatures, null, _objectCodec,",0.707107,460,517
58,S208,JsonFactory.java,1497,if (isEnabled(Feature.USE_THREAD_LOCAL_FOR_BUFFER_RECYCLING)) {,0.707107,460,517
58,S209,JsonFactory.java,1498,SoftReference<BufferRecycler> ref = _recyclerRef.get();,0.707107,460,517
58,S210,JsonFactory.java,1499,br = (ref == null) ? null : ref.get();,0.707107,460,517
58,S211,JsonFactory.java,1501,if (br == null) {,0.707107,460,517
58,S212,JsonFactory.java,1502,br = new BufferRecycler();,0.707107,460,517
58,S213,JsonFactory.java,1503,_recyclerRef.set(new SoftReference<BufferRecycler>(br));,0.707107,460,517
58,S214,JsonFactory.java,1505,} else {,0.707107,460,517
58,S215,JsonFactory.java,1508,return br;,0.707107,460,517
58,S216,JsonFactory.java,1516,"return new IOContext(_getBufferRecycler(), srcRef, resourceManaged);",0.707107,460,517
58,S217,JsonGenerator.java,33,public enum Feature {,0.707107,460,517
58,S218,JsonGenerator.java,49,"AUTO_CLOSE_TARGET(true),",0.707107,460,517
58,S219,JsonGenerator.java,61,"AUTO_CLOSE_JSON_CONTENT(true),",0.707107,460,517
58,S220,JsonGenerator.java,74,"FLUSH_PASSED_TO_STREAM(true),",0.707107,460,517
58,S221,JsonGenerator.java,87,"QUOTE_FIELD_NAMES(true),",0.707107,460,517
58,S222,JsonGenerator.java,101,"QUOTE_NON_NUMERIC_NUMBERS(true),",0.707107,460,517
58,S223,JsonGenerator.java,118,"WRITE_NUMBERS_AS_STRINGS(false),",0.707107,460,517
58,S224,JsonGenerator.java,130,"WRITE_BIGDECIMAL_AS_PLAIN(false),",0.707107,460,517
58,S225,JsonGenerator.java,147,"ESCAPE_NON_ASCII(false),",0.707107,460,517
58,S226,JsonGenerator.java,190,"STRICT_DUPLICATE_DETECTION(false),",0.707107,460,517
58,S227,JsonGenerator.java,212,"IGNORE_UNKNOWN(false),",0.707107,460,517
58,S228,JsonGenerator.java,224,int flags = 0;,0.707107,460,517
58,S229,JsonGenerator.java,225,for (Feature f : values()) {,0.707107,460,517
58,S230,JsonGenerator.java,226,if (f.enabledByDefault()) {,0.707107,460,517
58,S231,JsonGenerator.java,227,flags |= f.getMask();,0.707107,460,517
58,S232,JsonGenerator.java,230,return flags;,0.707107,460,517
58,S233,JsonGenerator.java,233,private Feature(boolean defaultState) {,0.707107,460,517
58,S234,JsonGenerator.java,234,_defaultState = defaultState;,0.707107,460,517
58,S235,JsonGenerator.java,235,_mask = (1 << ordinal());,0.707107,460,517
58,S236,JsonGenerator.java,238,public boolean enabledByDefault() { return _defaultState; },0.707107,460,517
58,S237,JsonGenerator.java,245,public int getMask() { return _mask; },0.707107,460,517
58,S238,JsonParser.java,44,public enum Feature {,0.707107,460,517
58,S239,JsonParser.java,60,"AUTO_CLOSE_SOURCE(true),",0.707107,460,517
58,S240,JsonParser.java,76,"ALLOW_COMMENTS(false),",0.707107,460,517
58,S241,JsonParser.java,90,"ALLOW_YAML_COMMENTS(false),",0.707107,460,517
58,S242,JsonParser.java,101,"ALLOW_UNQUOTED_FIELD_NAMES(false),",0.707107,460,517
58,S243,JsonParser.java,114,"ALLOW_SINGLE_QUOTES(false),",0.707107,460,517
58,S244,JsonParser.java,127,"ALLOW_UNQUOTED_CONTROL_CHARS(false),",0.707107,460,517
58,S245,JsonParser.java,138,"ALLOW_BACKSLASH_ESCAPING_ANY_CHARACTER(false),",0.707107,460,517
