rank,statement_id,file,line,code,ochiai_score,tie_size,r_worst
57,S73,QCodec.java,194,"return encodeText(pString, charset);",0.0,154,210
57,S74,QCodec.java,195,} catch (UnsupportedEncodingException e) {,0.0,154,210
57,S75,QCodec.java,196,"throw new EncoderException(e.getMessage(), e);",0.0,154,210
57,S76,QCodec.java,211,if (pString == null) {,0.0,154,210
57,S77,QCodec.java,212,return null;,0.0,154,210
57,S78,QCodec.java,214,"return encode(pString, getDefaultCharset());",0.0,154,210
57,S79,QCodec.java,230,if (pString == null) {,0.0,154,210
57,S80,QCodec.java,231,return null;,0.0,154,210
57,S81,QCodec.java,234,return decodeText(pString);,0.0,154,210
57,S82,QCodec.java,235,} catch (UnsupportedEncodingException e) {,0.0,154,210
57,S83,QCodec.java,236,"throw new DecoderException(e.getMessage(), e);",0.0,154,210
57,S84,QCodec.java,251,if (pObject == null) {,0.0,154,210
57,S85,QCodec.java,252,return null;,0.0,154,210
57,S86,QCodec.java,253,} else if (pObject instanceof String) {,0.0,154,210
57,S87,QCodec.java,254,return encode((String) pObject);,0.0,154,210
57,S88,QCodec.java,256,"throw new EncoderException(""Objects of type "" +",0.0,154,210
57,S89,QCodec.java,276,if (pObject == null) {,0.0,154,210
57,S90,QCodec.java,277,return null;,0.0,154,210
57,S91,QCodec.java,278,} else if (pObject instanceof String) {,0.0,154,210
57,S92,QCodec.java,279,return decode((String) pObject);,0.0,154,210
57,S93,QCodec.java,281,"throw new DecoderException(""Objects of type "" +",0.0,154,210
57,S94,QCodec.java,293,return this.charset;,0.0,154,210
57,S95,QCodec.java,302,return this.encodeBlanks;,0.0,154,210
57,S96,QCodec.java,312,this.encodeBlanks = b;,0.0,154,210
57,S113,QuotedPrintableCodec.java,169,return null;,0.0,154,210
57,S115,QuotedPrintableCodec.java,172,printable = PRINTABLE_CHARS;,0.0,154,210
57,S120,QuotedPrintableCodec.java,181,b = 256 + b;,0.0,154,210
57,S126,QuotedPrintableCodec.java,221,return null;,0.0,154,210
57,S134,QuotedPrintableCodec.java,232,} catch (ArrayIndexOutOfBoundsException e) {,0.0,154,210
57,S135,QuotedPrintableCodec.java,233,"throw new DecoderException(""Invalid quoted-printable encoding"", e);",0.0,154,210
57,S137,QuotedPrintableCodec.java,240,return buffer.toByteArray();,0.0,154,210
57,S141,QuotedPrintableCodec.java,297,return null;,0.0,154,210
57,S143,QuotedPrintableCodec.java,301,} catch (UnsupportedEncodingException e) {,0.0,154,210
57,S144,QuotedPrintableCodec.java,302,"throw new EncoderException(e.getMessage(), e);",0.0,154,210
57,S146,QuotedPrintableCodec.java,322,return null;,0.0,154,210
57,S149,QuotedPrintableCodec.java,341,return null;,0.0,154,210
57,S151,QuotedPrintableCodec.java,345,} catch (UnsupportedEncodingException e) {,0.0,154,210
57,S152,QuotedPrintableCodec.java,346,"throw new DecoderException(e.getMessage(), e);",0.0,154,210
57,S153,QuotedPrintableCodec.java,361,if (pObject == null) {,0.0,154,210
57,S154,QuotedPrintableCodec.java,362,return null;,0.0,154,210
57,S155,QuotedPrintableCodec.java,363,} else if (pObject instanceof byte[]) {,0.0,154,210
57,S156,QuotedPrintableCodec.java,364,return encode((byte[]) pObject);,0.0,154,210
57,S157,QuotedPrintableCodec.java,365,} else if (pObject instanceof String) {,0.0,154,210
57,S158,QuotedPrintableCodec.java,366,return encode((String) pObject);,0.0,154,210
57,S159,QuotedPrintableCodec.java,368,"throw new EncoderException(""Objects of type "" +",0.0,154,210
57,S160,QuotedPrintableCodec.java,386,if (pObject == null) {,0.0,154,210
57,S161,QuotedPrintableCodec.java,387,return null;,0.0,154,210
57,S162,QuotedPrintableCodec.java,388,} else if (pObject instanceof byte[]) {,0.0,154,210
57,S163,QuotedPrintableCodec.java,389,return decode((byte[]) pObject);,0.0,154,210
57,S164,QuotedPrintableCodec.java,390,} else if (pObject instanceof String) {,0.0,154,210
57,S165,QuotedPrintableCodec.java,391,return decode((String) pObject);,0.0,154,210
57,S166,QuotedPrintableCodec.java,393,"throw new DecoderException(""Objects of type "" +",0.0,154,210
57,S169,QuotedPrintableCodec.java,427,return null;,0.0,154,210
57,S171,RFC1522Codec.java,47,abstract class RFC1522Codec {,0.0,154,210
57,S172,RFC1522Codec.java,84,if (text == null) {,0.0,154,210
57,S173,RFC1522Codec.java,87,StringBuffer buffer = new StringBuffer();,0.0,154,210
57,S174,RFC1522Codec.java,88,buffer.append(PREFIX);,0.0,154,210
57,S175,RFC1522Codec.java,89,buffer.append(charset);,0.0,154,210
57,S176,RFC1522Codec.java,90,buffer.append(SEP);,0.0,154,210
57,S177,RFC1522Codec.java,91,buffer.append(getEncoding());,0.0,154,210
57,S178,RFC1522Codec.java,92,buffer.append(SEP);,0.0,154,210
57,S179,RFC1522Codec.java,93,byte [] rawdata = doEncoding(text.getBytes(charset));,0.0,154,210
57,S180,RFC1522Codec.java,94,buffer.append(StringUtils.newStringUsAscii(rawdata));,0.0,154,210
57,S181,RFC1522Codec.java,95,buffer.append(POSTFIX);,0.0,154,210
57,S182,RFC1522Codec.java,96,return buffer.toString();,0.0,154,210
57,S183,RFC1522Codec.java,115,if (text == null) {,0.0,154,210
57,S184,RFC1522Codec.java,118,if ((!text.startsWith(PREFIX)) || (!text.endsWith(POSTFIX))) {,0.0,154,210
57,S185,RFC1522Codec.java,121,int terminator = text.length() - 2;,0.0,154,210
57,S186,RFC1522Codec.java,122,int from = 2;,0.0,154,210
57,S187,RFC1522Codec.java,123,"int to = text.indexOf(SEP, from);",0.0,154,210
57,S188,RFC1522Codec.java,124,if (to == terminator) {,0.0,154,210
57,S189,RFC1522Codec.java,127,"String charset = text.substring(from, to);",0.0,154,210
57,S190,RFC1522Codec.java,128,"if (charset.equals("""")) {",0.0,154,210
57,S191,RFC1522Codec.java,131,from = to + 1;,0.0,154,210
57,S192,RFC1522Codec.java,132,"to = text.indexOf(SEP, from);",0.0,154,210
57,S193,RFC1522Codec.java,133,if (to == terminator) {,0.0,154,210
57,S194,RFC1522Codec.java,136,"String encoding = text.substring(from, to);",0.0,154,210
57,S195,RFC1522Codec.java,137,if (!getEncoding().equalsIgnoreCase(encoding)) {,0.0,154,210
57,S196,RFC1522Codec.java,141,from = to + 1;,0.0,154,210
57,S197,RFC1522Codec.java,142,"to = text.indexOf(SEP, from);",0.0,154,210
57,S198,RFC1522Codec.java,143,"byte[] data = StringUtils.getBytesUsAscii(text.substring(from, to));",0.0,154,210
57,S199,RFC1522Codec.java,144,data = doDecoding(data);,0.0,154,210
57,S200,RFC1522Codec.java,145,"return new String(data, charset);",0.0,154,210
