rank,statement_id,file,line,code,ochiai_score,tie_size,r_worst
24,S400,CSVRecord.java,242,return values;,0.111111,1,24
25,S416,ExtendedBufferedReader.java,140,super.mark(1);,0.109109,4,28
25,S417,ExtendedBufferedReader.java,141,final int c = super.read();,0.109109,4,28
25,S418,ExtendedBufferedReader.java,142,super.reset();,0.109109,4,28
25,S419,ExtendedBufferedReader.java,144,return c;,0.109109,4,28
29,S144,CSVParser.java,178,"return new CSVParser(new StringReader(string), format);",0.099015,1,29
30,S143,CSVParser.java,176,"Assertions.notNull(format, ""format"");",0.09759,1,30
31,S142,CSVParser.java,175,"Assertions.notNull(string, ""string"");",0.096225,1,31
32,S216,CSVParser.java,453,this.addRecordValue();,0.090167,2,33
32,S217,CSVParser.java,454,break;,0.090167,2,33
34,S218,CSVParser.java,456,this.addRecordValue();,0.087039,2,35
34,S219,CSVParser.java,457,break;,0.087039,2,35
36,S159,CSVParser.java,255,this.record.add(input);,0.086066,1,36
37,S156,CSVParser.java,252,final String input = this.reusableToken.content.toString();,0.084215,6,42
37,S157,CSVParser.java,253,final String nullString = this.format.getNullString();,0.084215,6,42
37,S158,CSVParser.java,254,if (nullString == null) {,0.084215,6,42
37,S230,CSVParser.java,480,this.recordNumber++;,0.084215,6,42
37,S231,CSVParser.java,481,final String comment = sb == null ? null : sb.toString();,0.084215,6,42
37,S232,CSVParser.java,482,"result = new CSVRecord(this.record.toArray(new String[this.record.size()]), this.headerMap, comment,",0.084215,6,42
43,S210,CSVParser.java,445,CSVRecord result = null;,0.082479,12,54
43,S211,CSVParser.java,446,this.record.clear();,0.082479,12,54
43,S212,CSVParser.java,447,StringBuilder sb = null;,0.082479,12,54
43,S213,CSVParser.java,449,this.reusableToken.reset();,0.082479,12,54
43,S214,CSVParser.java,450,this.lexer.nextToken(this.reusableToken);,0.082479,12,54
43,S215,CSVParser.java,451,switch (this.reusableToken.type) {,0.082479,12,54
43,S228,CSVParser.java,477,} while (this.reusableToken.type == TOKEN);,0.082479,12,54
43,S229,CSVParser.java,479,if (!this.record.isEmpty()) {,0.082479,12,54
43,S233,CSVParser.java,485,return result;,0.082479,12,54
43,S561,Token.java,61,content.setLength(0);,0.082479,12,54
43,S562,Token.java,62,type = INVALID;,0.082479,12,54
43,S563,Token.java,63,isReady = false;,0.082479,12,54
55,S80,CSVFormat.java,542,return nullString;,0.08165,7,61
55,S153,CSVParser.java,246,this.format = format;,0.08165,7,61
55,S154,CSVParser.java,247,"this.lexer = new Lexer(format, new ExtendedBufferedReader(reader));",0.08165,7,61
55,S155,CSVParser.java,248,this.headerMap = this.initializeHeader();,0.08165,7,61
55,S170,CSVParser.java,340,"Map<String, Integer> hdrMap = null;",0.08165,7,61
55,S171,CSVParser.java,341,final String[] formatHeader = this.format.getHeader();,0.08165,7,61
55,S172,CSVParser.java,342,if (formatHeader != null) {,0.08165,7,61
62,S152,CSVParser.java,244,"Assertions.notNull(format, ""format"");",0.080845,3,64
62,S480,Lexer.java,197,token.type = TOKEN;,0.080845,3,64
62,S481,Lexer.java,198,break;,0.080845,3,64
65,S148,CSVParser.java,219,private final List<String> record = new ArrayList<String>();,0.080064,4,68
65,S149,CSVParser.java,223,private final Token reusableToken = new Token();,0.080064,4,68
65,S150,CSVParser.java,242,"public CSVParser(final Reader reader, final CSVFormat format) throws IOException {",0.080064,4,68
65,S151,CSVParser.java,243,"Assertions.notNull(reader, ""reader"");",0.080064,4,68
69,S407,ExtendedBufferedReader.java,58,eolCounter++;,0.077152,1,69
70,S370,CSVRecord.java,35,private static final String[] EMPTY_STRING_ARRAY = new String[0];,0.073324,6,75
70,S371,CSVRecord.java,52,"final String comment, final long recordNumber) {",0.073324,6,75
70,S372,CSVRecord.java,53,this.recordNumber = recordNumber;,0.073324,6,75
70,S373,CSVRecord.java,54,this.values = values != null ? values : EMPTY_STRING_ARRAY;,0.073324,6,75
70,S374,CSVRecord.java,55,this.mapping = mapping;,0.073324,6,75
70,S375,CSVRecord.java,56,this.comment = comment;,0.073324,6,75
76,S491,Lexer.java,213,if (ignoreSurroundingSpaces) {,0.068519,2,77
76,S493,Lexer.java,217,return token;,0.068519,2,77
78,S467,Lexer.java,153,} else if (isEndOfFile(c)) {,0.068041,9,86
78,S470,Lexer.java,161,"parseSimpleToken(token, c);",0.068041,9,86
78,S471,Lexer.java,164,return token;,0.068041,9,86
78,S472,Lexer.java,189,if (readEndOfLine(ch)) {,0.068041,9,86
78,S475,Lexer.java,192,} else if (isEndOfFile(ch)) {,0.068041,9,86
78,S479,Lexer.java,196,} else if (isDelimiter(ch)) {,0.068041,9,86
78,S482,Lexer.java,199,} else if (isEscape(ch)) {,0.068041,9,86
78,S489,Lexer.java,208,token.content.append((char) ch);,0.068041,9,86
78,S490,Lexer.java,209,ch = reader.read(); // continue,0.068041,9,86
87,S449,Lexer.java,119,if (isStartOfLine(lastChar) && isCommentStart(c)) {,0.067574,10,96
87,S456,Lexer.java,133,while (token.type == INVALID) {,0.067574,10,96
87,S457,Lexer.java,135,if (ignoreSurroundingSpaces) {,0.067574,10,96
87,S461,Lexer.java,143,if (isDelimiter(c)) {,0.067574,10,96
87,S463,Lexer.java,146,} else if (eol) {,0.067574,10,96
87,S465,Lexer.java,150,} else if (isQuoteChar(c)) {,0.067574,10,96
87,S539,Lexer.java,390,return ch == LF || ch == CR || ch == UNDEFINED;,0.067574,10,96
87,S542,Lexer.java,405,return ch == escape;,0.067574,10,96
87,S543,Lexer.java,409,return ch == quoteChar;,0.067574,10,96
87,S544,Lexer.java,413,return ch == commentStart;,0.067574,10,96
97,S405,ExtendedBufferedReader.java,56,final int current = super.read();,0.066667,14,110
97,S406,ExtendedBufferedReader.java,57,if (current == CR || (current == LF && lastChar != CR)) {,0.066667,14,110
97,S408,ExtendedBufferedReader.java,60,lastChar = current;,0.066667,14,110
97,S409,ExtendedBufferedReader.java,61,return lastChar;,0.066667,14,110
97,S410,ExtendedBufferedReader.java,73,return lastChar;,0.066667,14,110
97,S435,Lexer.java,86,int lastChar = reader.getLastChar();,0.066667,14,110
97,S436,Lexer.java,89,int c = reader.read();,0.066667,14,110
97,S437,Lexer.java,94,boolean eol = readEndOfLine(c);,0.066667,14,110
97,S438,Lexer.java,97,if (ignoreEmptyLines) {,0.066667,14,110
97,S446,Lexer.java,113,if (isEndOfFile(lastChar) || (!isDelimiter(lastChar) && isEndOfFile(c))) {,0.066667,14,110
97,S534,Lexer.java,365,if (ch == CR && reader.lookAhead() == LF) {,0.066667,14,110
97,S536,Lexer.java,369,return ch == LF || ch == CR;,0.066667,14,110
97,S540,Lexer.java,397,return ch == END_OF_STREAM;,0.066667,14,110
97,S541,Lexer.java,401,return ch == delimiter;,0.066667,14,110
111,S402,ExtendedBufferedReader.java,40,private int lastChar = UNDEFINED;,0.066227,12,122
111,S403,ExtendedBufferedReader.java,43,private long eolCounter = 0;,0.066227,12,122
111,S404,ExtendedBufferedReader.java,51,super(reader);,0.066227,12,122
111,S427,Lexer.java,62,"Lexer(final CSVFormat format, final ExtendedBufferedReader reader) {",0.066227,12,122
111,S428,Lexer.java,63,this.reader = reader;,0.066227,12,122
111,S429,Lexer.java,64,this.delimiter = format.getDelimiter();,0.066227,12,122
111,S430,Lexer.java,65,this.escape = mapNullToDisabled(format.getEscapeCharacter());,0.066227,12,122
111,S431,Lexer.java,66,this.quoteChar = mapNullToDisabled(format.getQuoteCharacter());,0.066227,12,122
111,S432,Lexer.java,67,this.commentStart = mapNullToDisabled(format.getCommentMarker());,0.066227,12,122
111,S433,Lexer.java,68,this.ignoreSurroundingSpaces = format.getIgnoreSurroundingSpaces();,0.066227,12,122
111,S434,Lexer.java,69,this.ignoreEmptyLines = format.getIgnoreEmptyLines();,0.066227,12,122
111,S518,Lexer.java,292,return c == null ? DISABLED : c.charValue();,0.066227,12,122
123,S79,CSVFormat.java,525,return ignoreSurroundingSpaces;,0.065372,10,132
123,S552,Token.java,29,final class Token {,0.065372,10,132
123,S553,Token.java,34,enum Type {,0.065372,10,132
123,S554,Token.java,36,"INVALID,",0.065372,10,132
123,S555,Token.java,39,"TOKEN,",0.065372,10,132
123,S556,Token.java,42,"EOF,",0.065372,10,132
123,S557,Token.java,45,"EORECORD,",0.065372,10,132
123,S558,Token.java,48,COMMENT,0.065372,10,132
123,S559,Token.java,52,Token.Type type = INVALID;,0.065372,10,132
123,S560,Token.java,55,final StringBuilder content = new StringBuilder(INITIAL_TOKEN_LENGTH);,0.065372,10,132
133,S78,CSVFormat.java,515,return ignoreEmptyLines;,0.064957,1,133
134,S73,CSVFormat.java,468,return commentMarker;,0.06415,1,134
135,S75,CSVFormat.java,486,return escapeCharacter;,0.063372,1,135
136,S76,CSVFormat.java,495,return header != null ? header.clone() : null;,0.061199,1,136
137,S1,Assertions.java,32,if (parameter == null) {,0.058321,1,137
138,S81,CSVFormat.java,551,return quoteCharacter;,0.056344,1,138
139,S74,CSVFormat.java,477,return delimiter;,0.054074,1,139
140,S3,CSVFormat.java,175,"public static final CSVFormat DEFAULT = new CSVFormat(COMMA, DOUBLE_QUOTE_CHAR, null, null, null,",0.045361,46,185
140,S4,CSVFormat.java,191,public static final CSVFormat RFC4180 = DEFAULT.withIgnoreEmptyLines(false);,0.045361,46,185
140,S5,CSVFormat.java,219,public static final CSVFormat EXCEL = DEFAULT.withIgnoreEmptyLines(false);,0.045361,46,185
140,S6,CSVFormat.java,234,public static final CSVFormat TDF =,0.045361,46,185
140,S7,CSVFormat.java,260,public static final CSVFormat MYSQL =,0.045361,46,185
140,S8,CSVFormat.java,277,return c == LF || c == CR;,0.045361,46,185
140,S9,CSVFormat.java,289,return c != null && isLineBreak(c.charValue());,0.045361,46,185
140,S11,CSVFormat.java,345,final boolean allowMissingColumnNames) {,0.045361,46,185
140,S12,CSVFormat.java,346,if (isLineBreak(delimiter)) {,0.045361,46,185
140,S13,CSVFormat.java,349,this.delimiter = delimiter;,0.045361,46,185
140,S14,CSVFormat.java,350,this.quoteCharacter = quoteChar;,0.045361,46,185
140,S15,CSVFormat.java,351,this.quoteMode = quoteMode;,0.045361,46,185
140,S16,CSVFormat.java,352,this.commentMarker = commentStart;,0.045361,46,185
140,S17,CSVFormat.java,353,this.escapeCharacter = escape;,0.045361,46,185
140,S18,CSVFormat.java,354,this.ignoreSurroundingSpaces = ignoreSurroundingSpaces;,0.045361,46,185
140,S19,CSVFormat.java,355,this.allowMissingColumnNames = allowMissingColumnNames;,0.045361,46,185
140,S20,CSVFormat.java,356,this.ignoreEmptyLines = ignoreEmptyLines;,0.045361,46,185
140,S21,CSVFormat.java,357,this.recordSeparator = recordSeparator;,0.045361,46,185
140,S22,CSVFormat.java,358,this.nullString = nullString;,0.045361,46,185
140,S23,CSVFormat.java,359,if (header == null) {,0.045361,46,185
140,S24,CSVFormat.java,360,this.header = null;,0.045361,46,185
140,S30,CSVFormat.java,371,this.skipHeaderRecord = skipHeaderRecord;,0.045361,46,185
140,S31,CSVFormat.java,372,validate();,0.045361,46,185
140,S104,CSVFormat.java,717,if (quoteCharacter != null && delimiter == quoteCharacter.charValue()) {,0.045361,46,185
140,S106,CSVFormat.java,722,if (escapeCharacter != null && delimiter == escapeCharacter.charValue()) {,0.045361,46,185
140,S108,CSVFormat.java,727,if (commentMarker != null && delimiter == commentMarker.charValue()) {,0.045361,46,185
140,S110,CSVFormat.java,732,if (quoteCharacter != null && quoteCharacter.equals(commentMarker)) {,0.045361,46,185
140,S112,CSVFormat.java,737,if (escapeCharacter != null && escapeCharacter.equals(commentMarker)) {,0.045361,46,185
140,S114,CSVFormat.java,742,if (escapeCharacter == null && quoteMode == QuoteMode.NONE) {,0.045361,46,185
140,S120,CSVFormat.java,792,if (isLineBreak(delimiter)) {,0.045361,46,185
140,S122,CSVFormat.java,795,"return new CSVFormat(delimiter, quoteCharacter, quoteMode, commentMarker, escapeCharacter,",0.045361,46,185
140,S123,CSVFormat.java,810,return withEscape(Character.valueOf(escape));,0.045361,46,185
140,S124,CSVFormat.java,823,if (isLineBreak(escape)) {,0.045361,46,185
140,S126,CSVFormat.java,826,"return new CSVFormat(delimiter, quoteCharacter, quoteMode, commentMarker, escape,",0.045361,46,185
140,S129,CSVFormat.java,877,"return new CSVFormat(delimiter, quoteCharacter, quoteMode, commentMarker, escapeCharacter,",0.045361,46,185
140,S130,CSVFormat.java,891,"return new CSVFormat(delimiter, quoteCharacter, quoteMode, commentMarker, escapeCharacter,",0.045361,46,185
140,S133,CSVFormat.java,940,if (isLineBreak(quoteChar)) {,0.045361,46,185
140,S135,CSVFormat.java,943,"return new CSVFormat(delimiter, quoteChar, quoteMode, commentMarker, escapeCharacter,",0.045361,46,185
140,S137,CSVFormat.java,974,return withRecordSeparator(String.valueOf(recordSeparator));,0.045361,46,185
140,S138,CSVFormat.java,991,"return new CSVFormat(delimiter, quoteCharacter, quoteMode, commentMarker, escapeCharacter,",0.045361,46,185
140,S401,Constants.java,36,"static final Character DOUBLE_QUOTE_CHAR = Character.valueOf('""');",0.045361,46,185
140,S547,QuoteMode.java,24,public enum QuoteMode {,0.045361,46,185
140,S548,QuoteMode.java,29,"ALL,",0.045361,46,185
140,S549,QuoteMode.java,35,"MINIMAL,",0.045361,46,185
140,S550,QuoteMode.java,40,"NON_NUMERIC,",0.045361,46,185
140,S551,QuoteMode.java,47,NONE,0.045361,46,185
186,S2,Assertions.java,33,"throw new IllegalArgumentException(""Parameter '"" + parameterName + ""' must not be null!"");",0.0,378,563
186,S10,CSVFormat.java,310,"return new CSVFormat(delimiter, null, null, null, null, false, false, null, null, null, false, false);",0.0,378,563
186,S27,CSVFormat.java,364,if (!dupCheck.add(hdr)) {,0.0,378,563
186,S28,CSVFormat.java,365,"throw new IllegalArgumentException(""The header contains a duplicate entry: '"" + hdr + ""' in "" +",0.0,378,563
186,S32,CSVFormat.java,377,if (this == obj) {,0.0,378,563
186,S33,CSVFormat.java,378,return true;,0.0,378,563
186,S34,CSVFormat.java,380,if (obj == null) {,0.0,378,563
186,S35,CSVFormat.java,381,return false;,0.0,378,563
186,S36,CSVFormat.java,383,if (getClass() != obj.getClass()) {,0.0,378,563
186,S37,CSVFormat.java,384,return false;,0.0,378,563
186,S38,CSVFormat.java,387,final CSVFormat other = (CSVFormat) obj;,0.0,378,563
186,S39,CSVFormat.java,388,if (delimiter != other.delimiter) {,0.0,378,563
186,S40,CSVFormat.java,389,return false;,0.0,378,563
186,S41,CSVFormat.java,391,if (quoteMode != other.quoteMode) {,0.0,378,563
186,S42,CSVFormat.java,392,return false;,0.0,378,563
186,S43,CSVFormat.java,394,if (quoteCharacter == null) {,0.0,378,563
186,S44,CSVFormat.java,398,} else if (!quoteCharacter.equals(other.quoteCharacter)) {,0.0,378,563
186,S45,CSVFormat.java,399,return false;,0.0,378,563
186,S46,CSVFormat.java,401,if (commentMarker == null) {,0.0,378,563
186,S47,CSVFormat.java,402,if (other.commentMarker != null) {,0.0,378,563
186,S48,CSVFormat.java,405,} else if (!commentMarker.equals(other.commentMarker)) {,0.0,378,563
186,S49,CSVFormat.java,406,return false;,0.0,378,563
186,S50,CSVFormat.java,408,if (escapeCharacter == null) {,0.0,378,563
186,S51,CSVFormat.java,409,if (other.escapeCharacter != null) {,0.0,378,563
186,S52,CSVFormat.java,412,} else if (!escapeCharacter.equals(other.escapeCharacter)) {,0.0,378,563
186,S53,CSVFormat.java,413,return false;,0.0,378,563
186,S54,CSVFormat.java,415,if (nullString == null) {,0.0,378,563
186,S55,CSVFormat.java,416,if (other.nullString != null) {,0.0,378,563
186,S56,CSVFormat.java,419,} else if (!nullString.equals(other.nullString)) {,0.0,378,563
186,S57,CSVFormat.java,420,return false;,0.0,378,563
186,S58,CSVFormat.java,422,"if (!Arrays.equals(header, other.header)) {",0.0,378,563
186,S59,CSVFormat.java,423,return false;,0.0,378,563
186,S60,CSVFormat.java,425,if (ignoreSurroundingSpaces != other.ignoreSurroundingSpaces) {,0.0,378,563
186,S61,CSVFormat.java,426,return false;,0.0,378,563
186,S62,CSVFormat.java,428,if (ignoreEmptyLines != other.ignoreEmptyLines) {,0.0,378,563
186,S63,CSVFormat.java,429,return false;,0.0,378,563
186,S64,CSVFormat.java,431,if (skipHeaderRecord != other.skipHeaderRecord) {,0.0,378,563
186,S65,CSVFormat.java,432,return false;,0.0,378,563
186,S66,CSVFormat.java,434,if (recordSeparator == null) {,0.0,378,563
186,S67,CSVFormat.java,438,} else if (!recordSeparator.equals(other.recordSeparator)) {,0.0,378,563
186,S68,CSVFormat.java,439,return false;,0.0,378,563
186,S69,CSVFormat.java,441,return true;,0.0,378,563
186,S70,CSVFormat.java,452,final StringWriter out = new StringWriter();,0.0,378,563
186,S71,CSVFormat.java,454,"new CSVPrinter(out, this).printRecord(values);",0.0,378,563
186,S72,CSVFormat.java,455,return out.toString().trim();,0.0,378,563
186,S82,CSVFormat.java,560,return quoteMode;,0.0,378,563
186,S83,CSVFormat.java,569,return recordSeparator;,0.0,378,563
186,S84,CSVFormat.java,578,return skipHeaderRecord;,0.0,378,563
186,S85,CSVFormat.java,584,final int prime = 31;,0.0,378,563
186,S86,CSVFormat.java,585,int result = 1;,0.0,378,563
186,S87,CSVFormat.java,587,result = prime * result + delimiter;,0.0,378,563
186,S88,CSVFormat.java,588,result = prime * result + ((quoteMode == null) ? 0 : quoteMode.hashCode());,0.0,378,563
186,S89,CSVFormat.java,589,result = prime * result + ((quoteCharacter == null) ? 0 : quoteCharacter.hashCode());,0.0,378,563
186,S90,CSVFormat.java,590,result = prime * result + ((commentMarker == null) ? 0 : commentMarker.hashCode());,0.0,378,563
186,S91,CSVFormat.java,591,result = prime * result + ((escapeCharacter == null) ? 0 : escapeCharacter.hashCode());,0.0,378,563
186,S92,CSVFormat.java,592,result = prime * result + ((nullString == null) ? 0 : nullString.hashCode());,0.0,378,563
186,S93,CSVFormat.java,593,result = prime * result + (ignoreSurroundingSpaces ? 1231 : 1237);,0.0,378,563
186,S94,CSVFormat.java,594,result = prime * result + (ignoreEmptyLines ? 1231 : 1237);,0.0,378,563
186,S95,CSVFormat.java,595,result = prime * result + (skipHeaderRecord ? 1231 : 1237);,0.0,378,563
186,S96,CSVFormat.java,596,result = prime * result + ((recordSeparator == null) ? 0 : recordSeparator.hashCode());,0.0,378,563
186,S97,CSVFormat.java,597,result = prime * result + Arrays.hashCode(header);,0.0,378,563
186,S98,CSVFormat.java,598,return result;,0.0,378,563
186,S99,CSVFormat.java,609,return commentMarker != null;,0.0,378,563
186,S100,CSVFormat.java,618,return escapeCharacter != null;,0.0,378,563
186,S101,CSVFormat.java,636,return quoteCharacter != null;,0.0,378,563
186,S102,CSVFormat.java,653,"return new CSVParser(in, this);",0.0,378,563
186,S103,CSVFormat.java,670,"return new CSVPrinter(out, this);",0.0,378,563
186,S105,CSVFormat.java,718,throw new IllegalArgumentException(,0.0,378,563
186,S107,CSVFormat.java,723,throw new IllegalArgumentException(,0.0,378,563
186,S109,CSVFormat.java,728,throw new IllegalArgumentException(,0.0,378,563
186,S111,CSVFormat.java,733,throw new IllegalArgumentException(,0.0,378,563
186,S113,CSVFormat.java,738,throw new IllegalArgumentException(,0.0,378,563
186,S115,CSVFormat.java,743,"throw new IllegalArgumentException(""No quotes mode set but no escape character is set"");",0.0,378,563
186,S116,CSVFormat.java,759,return withCommentMarker(Character.valueOf(commentMarker));,0.0,378,563
186,S117,CSVFormat.java,774,if (isLineBreak(commentMarker)) {,0.0,378,563
186,S118,CSVFormat.java,775,"throw new IllegalArgumentException(""The comment start marker character cannot be a line break"");",0.0,378,563
186,S119,CSVFormat.java,777,"return new CSVFormat(delimiter, quoteCharacter, quoteMode, commentMarker, escapeCharacter,",0.0,378,563
186,S121,CSVFormat.java,793,"throw new IllegalArgumentException(""The delimiter cannot be a line break"");",0.0,378,563
186,S125,CSVFormat.java,824,"throw new IllegalArgumentException(""The escape character cannot be a line break"");",0.0,378,563
186,S128,CSVFormat.java,863,"return new CSVFormat(delimiter, quoteCharacter, quoteMode, commentMarker, escapeCharacter,",0.0,378,563
186,S131,CSVFormat.java,912,"return new CSVFormat(delimiter, quoteCharacter, quoteMode, commentMarker, escapeCharacter,",0.0,378,563
186,S132,CSVFormat.java,927,return withQuote(Character.valueOf(quoteChar));,0.0,378,563
186,S134,CSVFormat.java,941,"throw new IllegalArgumentException(""The quoteChar cannot be a line break"");",0.0,378,563
186,S136,CSVFormat.java,957,"return new CSVFormat(delimiter, quoteCharacter, quoteModePolicy, commentMarker, escapeCharacter,",0.0,378,563
186,S139,CSVFormat.java,1006,"return new CSVFormat(delimiter, quoteCharacter, quoteMode, commentMarker, escapeCharacter,",0.0,378,563
186,S140,CSVParser.java,155,"Assertions.notNull(file, ""file"");",0.0,378,563
186,S141,CSVParser.java,156,"Assertions.notNull(format, ""format"");",0.0,378,563
186,S145,CSVParser.java,202,"Assertions.notNull(url, ""url"");",0.0,378,563
186,S146,CSVParser.java,203,"Assertions.notNull(charset, ""charset"");",0.0,378,563
186,S147,CSVParser.java,204,"Assertions.notNull(format, ""format"");",0.0,378,563
186,S160,CSVParser.java,257,this.record.add(input.equalsIgnoreCase(nullString) ? null : input);,0.0,378,563
186,S161,CSVParser.java,268,if (this.lexer != null) {,0.0,378,563
186,S162,CSVParser.java,269,this.lexer.close();,0.0,378,563
186,S163,CSVParser.java,284,return this.lexer.getCurrentLineNumber();,0.0,378,563
186,S164,CSVParser.java,295,"return this.headerMap == null ? null : new LinkedHashMap<String, Integer>(this.headerMap);",0.0,378,563
186,S165,CSVParser.java,309,return this.recordNumber;,0.0,378,563
186,S166,CSVParser.java,326,List<CSVRecord> records = new ArrayList<CSVRecord>();,0.0,378,563
186,S167,CSVParser.java,327,while ((rec = this.nextRecord()) != null) {,0.0,378,563
186,S168,CSVParser.java,328,records.add(rec);,0.0,378,563
186,S169,CSVParser.java,330,return records;,0.0,378,563
186,S180,CSVParser.java,353,if (this.format.getSkipHeaderRecord()) {,0.0,378,563
186,S181,CSVParser.java,354,this.nextRecord();,0.0,378,563
186,S182,CSVParser.java,356,headerRecord = formatHeader;,0.0,378,563
186,S191,CSVParser.java,374,return hdrMap;,0.0,378,563
186,S192,CSVParser.java,378,return this.lexer.isClosed();,0.0,378,563
186,S193,CSVParser.java,390,return new Iterator<CSVRecord>() {,0.0,378,563
186,S194,CSVParser.java,395,return CSVParser.this.nextRecord();,0.0,378,563
186,S195,CSVParser.java,403,if (CSVParser.this.isClosed()) {,0.0,378,563
186,S196,CSVParser.java,404,return false;,0.0,378,563
186,S197,CSVParser.java,406,if (this.current == null) {,0.0,378,563
186,S198,CSVParser.java,407,this.current = this.getNextRecord();,0.0,378,563
186,S199,CSVParser.java,410,return this.current != null;,0.0,378,563
186,S200,CSVParser.java,414,if (CSVParser.this.isClosed()) {,0.0,378,563
186,S201,CSVParser.java,415,"throw new NoSuchElementException(""CSVParser has been closed"");",0.0,378,563
186,S202,CSVParser.java,417,CSVRecord next = this.current;,0.0,378,563
186,S203,CSVParser.java,418,this.current = null;,0.0,378,563
186,S204,CSVParser.java,420,if (next == null) {,0.0,378,563
186,S205,CSVParser.java,422,next = this.getNextRecord();,0.0,378,563
186,S206,CSVParser.java,423,if (next == null) {,0.0,378,563
186,S207,CSVParser.java,424,"throw new NoSuchElementException(""No more CSV records available"");",0.0,378,563
186,S208,CSVParser.java,428,return next;,0.0,378,563
186,S209,CSVParser.java,432,throw new UnsupportedOperationException();,0.0,378,563
186,S220,CSVParser.java,459,if (this.reusableToken.isReady) {,0.0,378,563
186,S221,CSVParser.java,460,this.addRecordValue();,0.0,378,563
186,S222,CSVParser.java,466,if (sb == null) { // first comment for this record,0.0,378,563
186,S223,CSVParser.java,467,sb = new StringBuilder();,0.0,378,563
186,S224,CSVParser.java,469,sb.append(Constants.LF);,0.0,378,563
186,S225,CSVParser.java,471,sb.append(this.reusableToken.content);,0.0,378,563
186,S226,CSVParser.java,472,this.reusableToken.type = TOKEN; // Read another token,0.0,378,563
186,S227,CSVParser.java,473,break;,0.0,378,563
186,S234,CSVPrinter.java,43,private boolean newRecord = true;,0.0,378,563
186,S235,CSVPrinter.java,61,"public CSVPrinter(final Appendable out, final CSVFormat format) throws IOException {",0.0,378,563
186,S236,CSVPrinter.java,62,"Assertions.notNull(out, ""out"");",0.0,378,563
186,S237,CSVPrinter.java,63,"Assertions.notNull(format, ""format"");",0.0,378,563
186,S238,CSVPrinter.java,65,this.out = out;,0.0,378,563
186,S239,CSVPrinter.java,66,this.format = format;,0.0,378,563
186,S240,CSVPrinter.java,69,if (format.getHeader() != null) {,0.0,378,563
186,S241,CSVPrinter.java,70,this.printRecord((Object[]) format.getHeader());,0.0,378,563
186,S242,CSVPrinter.java,79,if (out instanceof Closeable) {,0.0,378,563
186,S243,CSVPrinter.java,80,((Closeable) out).close();,0.0,378,563
186,S244,CSVPrinter.java,91,if (out instanceof Flushable) {,0.0,378,563
186,S245,CSVPrinter.java,92,((Flushable) out).flush();,0.0,378,563
186,S246,CSVPrinter.java,107,if (value == null) {,0.0,378,563
186,S247,CSVPrinter.java,108,final String nullString = format.getNullString();,0.0,378,563
186,S248,CSVPrinter.java,109,strValue = nullString == null ? Constants.EMPTY : nullString;,0.0,378,563
186,S249,CSVPrinter.java,110,} else {,0.0,378,563
186,S250,CSVPrinter.java,111,strValue = value.toString();,0.0,378,563
186,S251,CSVPrinter.java,113,"this.print(value, strValue, 0, strValue.length());",0.0,378,563
186,S252,CSVPrinter.java,118,if (!newRecord) {,0.0,378,563
186,S253,CSVPrinter.java,119,out.append(format.getDelimiter());,0.0,378,563
186,S254,CSVPrinter.java,121,if (format.isQuoteCharacterSet()) {,0.0,378,563
186,S255,CSVPrinter.java,123,"printAndQuote(object, value, offset, len);",0.0,378,563
