rank,statement_id,file,line,code,ochiai_score,tie_size,r_worst
20,S535,FastMath.java,128,private static final double LN_HI_PREC_COEF[][] = {,0.169031,89,108
20,S536,FastMath.java,141,private static final double SINE_TABLE_A[] =,0.169031,89,108
20,S537,FastMath.java,160,private static final double SINE_TABLE_B[] =,0.169031,89,108
20,S538,FastMath.java,179,private static final double COSINE_TABLE_A[] =,0.169031,89,108
20,S539,FastMath.java,198,private static final double COSINE_TABLE_B[] =,0.169031,89,108
20,S540,FastMath.java,218,private static final double TANGENT_TABLE_A[] =,0.169031,89,108
20,S541,FastMath.java,237,private static final double TANGENT_TABLE_B[] =,0.169031,89,108
20,S542,FastMath.java,256,private static final long RECIP_2PI[] = new long[] {,0.169031,89,108
20,S543,FastMath.java,277,private static final long PI_O_4_BITS[] = new long[] {,0.169031,89,108
20,S544,FastMath.java,285,"private static final double EIGHTHS[] = {0, 0.125, 0.25, 0.375, 0.5, 0.625, 0.75, 0.875, 1.0, 1.125, 1.25, 1.375, 1.5, 1.625};",0.169031,89,108
20,S545,FastMath.java,288,"private static final double CBRTTWO[] = { 0.6299605249474366,",0.169031,89,108
20,S550,FastMath.java,379,return Math.sqrt(a);,0.169031,89,108
20,S991,MathArrays.java,866,final double ca1        = SPLIT_FACTOR * a1;,0.169031,89,108
20,S992,MathArrays.java,867,final double a1High     = ca1 - (ca1 - a1);,0.169031,89,108
20,S993,MathArrays.java,868,final double a1Low      = a1 - a1High;,0.169031,89,108
20,S994,MathArrays.java,869,final double cb1        = SPLIT_FACTOR * b1;,0.169031,89,108
20,S995,MathArrays.java,870,final double b1High     = cb1 - (cb1 - b1);,0.169031,89,108
20,S996,MathArrays.java,871,final double b1Low      = b1 - b1High;,0.169031,89,108
20,S997,MathArrays.java,874,final double prod1High  = a1 * b1;,0.169031,89,108
20,S998,MathArrays.java,875,final double prod1Low   = a1Low * b1Low - (((prod1High - a1High * b1High) - a1Low * b1High) - a1High * b1Low);,0.169031,89,108
20,S999,MathArrays.java,878,final double ca2        = SPLIT_FACTOR * a2;,0.169031,89,108
20,S1000,MathArrays.java,879,final double a2High     = ca2 - (ca2 - a2);,0.169031,89,108
20,S1001,MathArrays.java,880,final double a2Low      = a2 - a2High;,0.169031,89,108
20,S1002,MathArrays.java,881,final double cb2        = SPLIT_FACTOR * b2;,0.169031,89,108
20,S1003,MathArrays.java,882,final double b2High     = cb2 - (cb2 - b2);,0.169031,89,108
20,S1004,MathArrays.java,883,final double b2Low      = b2 - b2High;,0.169031,89,108
20,S1005,MathArrays.java,886,final double prod2High  = a2 * b2;,0.169031,89,108
20,S1006,MathArrays.java,887,final double prod2Low   = a2Low * b2Low - (((prod2High - a2High * b2High) - a2Low * b2High) - a2High * b2Low);,0.169031,89,108
20,S1007,MathArrays.java,890,final double s12High    = prod1High + prod2High;,0.169031,89,108
20,S1008,MathArrays.java,891,final double s12Prime   = s12High - prod2High;,0.169031,89,108
20,S1009,MathArrays.java,892,final double s12Low     = (prod2High - (s12High - s12Prime)) + (prod1High - s12Prime);,0.169031,89,108
20,S1010,MathArrays.java,896,double result = s12High + (prod1Low + prod2Low + s12Low);,0.169031,89,108
20,S1011,MathArrays.java,898,if (Double.isNaN(result)) {,0.169031,89,108
20,S1013,MathArrays.java,904,return result;,0.169031,89,108
20,S1014,MathArrays.java,946,final double ca1        = SPLIT_FACTOR * a1;,0.169031,89,108
20,S1015,MathArrays.java,947,final double a1High     = ca1 - (ca1 - a1);,0.169031,89,108
20,S1016,MathArrays.java,948,final double a1Low      = a1 - a1High;,0.169031,89,108
20,S1017,MathArrays.java,949,final double cb1        = SPLIT_FACTOR * b1;,0.169031,89,108
20,S1018,MathArrays.java,950,final double b1High     = cb1 - (cb1 - b1);,0.169031,89,108
20,S1019,MathArrays.java,951,final double b1Low      = b1 - b1High;,0.169031,89,108
20,S1020,MathArrays.java,954,final double prod1High  = a1 * b1;,0.169031,89,108
20,S1021,MathArrays.java,955,final double prod1Low   = a1Low * b1Low - (((prod1High - a1High * b1High) - a1Low * b1High) - a1High * b1Low);,0.169031,89,108
20,S1022,MathArrays.java,958,final double ca2        = SPLIT_FACTOR * a2;,0.169031,89,108
20,S1023,MathArrays.java,959,final double a2High     = ca2 - (ca2 - a2);,0.169031,89,108
20,S1024,MathArrays.java,960,final double a2Low      = a2 - a2High;,0.169031,89,108
20,S1025,MathArrays.java,961,final double cb2        = SPLIT_FACTOR * b2;,0.169031,89,108
20,S1026,MathArrays.java,962,final double b2High     = cb2 - (cb2 - b2);,0.169031,89,108
20,S1027,MathArrays.java,963,final double b2Low      = b2 - b2High;,0.169031,89,108
20,S1028,MathArrays.java,966,final double prod2High  = a2 * b2;,0.169031,89,108
20,S1029,MathArrays.java,967,final double prod2Low   = a2Low * b2Low - (((prod2High - a2High * b2High) - a2Low * b2High) - a2High * b2Low);,0.169031,89,108
20,S1030,MathArrays.java,970,final double ca3        = SPLIT_FACTOR * a3;,0.169031,89,108
20,S1031,MathArrays.java,971,final double a3High     = ca3 - (ca3 - a3);,0.169031,89,108
20,S1032,MathArrays.java,972,final double a3Low      = a3 - a3High;,0.169031,89,108
20,S1033,MathArrays.java,973,final double cb3        = SPLIT_FACTOR * b3;,0.169031,89,108
20,S1034,MathArrays.java,974,final double b3High     = cb3 - (cb3 - b3);,0.169031,89,108
20,S1035,MathArrays.java,975,final double b3Low      = b3 - b3High;,0.169031,89,108
20,S1036,MathArrays.java,978,final double prod3High  = a3 * b3;,0.169031,89,108
20,S1037,MathArrays.java,979,final double prod3Low   = a3Low * b3Low - (((prod3High - a3High * b3High) - a3Low * b3High) - a3High * b3Low);,0.169031,89,108
20,S1038,MathArrays.java,982,final double s12High    = prod1High + prod2High;,0.169031,89,108
20,S1039,MathArrays.java,983,final double s12Prime   = s12High - prod2High;,0.169031,89,108
20,S1040,MathArrays.java,984,final double s12Low     = (prod2High - (s12High - s12Prime)) + (prod1High - s12Prime);,0.169031,89,108
20,S1041,MathArrays.java,987,final double s123High   = s12High + prod3High;,0.169031,89,108
20,S1042,MathArrays.java,988,final double s123Prime  = s123High - prod3High;,0.169031,89,108
20,S1043,MathArrays.java,989,final double s123Low    = (prod3High - (s123High - s123Prime)) + (s12High - s123Prime);,0.169031,89,108
20,S1044,MathArrays.java,993,double result = s123High + (prod1Low + prod2Low + prod3Low + s12Low + s123Low);,0.169031,89,108
20,S1045,MathArrays.java,995,if (Double.isNaN(result)) {,0.169031,89,108
20,S1046,MathArrays.java,1001,return result;,0.169031,89,108
20,S1576,Vector3D.java,41,"public static final Vector3D ZERO   = new Vector3D(0, 0, 0);",0.169031,89,108
20,S1577,Vector3D.java,44,"public static final Vector3D PLUS_I = new Vector3D(1, 0, 0);",0.169031,89,108
20,S1578,Vector3D.java,47,"public static final Vector3D MINUS_I = new Vector3D(-1, 0, 0);",0.169031,89,108
20,S1579,Vector3D.java,50,"public static final Vector3D PLUS_J = new Vector3D(0, 1, 0);",0.169031,89,108
20,S1580,Vector3D.java,53,"public static final Vector3D MINUS_J = new Vector3D(0, -1, 0);",0.169031,89,108
20,S1581,Vector3D.java,56,"public static final Vector3D PLUS_K = new Vector3D(0, 0, 1);",0.169031,89,108
20,S1582,Vector3D.java,59,"public static final Vector3D MINUS_K = new Vector3D(0, 0, -1);",0.169031,89,108
20,S1583,Vector3D.java,63,"public static final Vector3D NaN = new Vector3D(Double.NaN, Double.NaN, Double.NaN);",0.169031,89,108
20,S1584,Vector3D.java,67,public static final Vector3D POSITIVE_INFINITY =,0.169031,89,108
20,S1585,Vector3D.java,71,public static final Vector3D NEGATIVE_INFINITY =,0.169031,89,108
20,S1586,Vector3D.java,95,"public Vector3D(double x, double y, double z) {",0.169031,89,108
20,S1587,Vector3D.java,96,this.x = x;,0.169031,89,108
20,S1588,Vector3D.java,97,this.y = y;,0.169031,89,108
20,S1589,Vector3D.java,98,this.z = z;,0.169031,89,108
20,S1590,Vector3D.java,137,"public Vector3D(double a, Vector3D u) {",0.169031,89,108
20,S1591,Vector3D.java,138,this.x = a * u.x;,0.169031,89,108
20,S1592,Vector3D.java,139,this.y = a * u.y;,0.169031,89,108
20,S1593,Vector3D.java,140,this.z = a * u.z;,0.169031,89,108
20,S1633,Vector3D.java,453,final Vector3D v3 = (Vector3D) v;,0.169031,89,108
20,S1634,Vector3D.java,454,"return MathArrays.linearCombination(x, v3.x, y, v3.y, z, v3.z);",0.169031,89,108
109,S1,AVLTree.java,47,public class AVLTree<T extends Comparable<T>> {,0.0,1534,1642
109,S2,AVLTree.java,54,public AVLTree() {,0.0,1534,1642
109,S3,AVLTree.java,55,top = null;,0.0,1534,1642
109,S4,AVLTree.java,62,if (element != null) {,0.0,1534,1642
109,S5,AVLTree.java,63,if (top == null) {,0.0,1534,1642
109,S6,AVLTree.java,64,"top = new Node(element, null);",0.0,1534,1642
109,S7,AVLTree.java,66,top.insert(element);,0.0,1534,1642
109,S8,AVLTree.java,103,return top == null;,0.0,1534,1642
109,S9,AVLTree.java,124,return (top == null) ? null : top.getSmallest();,0.0,1534,1642
109,S10,AVLTree.java,152,Node candidate = null;,0.0,1534,1642
109,S11,AVLTree.java,153,for (Node node = top; node != null;) {,0.0,1534,1642
109,S12,AVLTree.java,154,if (node.element.compareTo(reference) < 0) {,0.0,1534,1642
109,S13,AVLTree.java,155,if (node.right == null) {,0.0,1534,1642
109,S14,AVLTree.java,156,return candidate;,0.0,1534,1642
109,S15,AVLTree.java,158,node = node.right;,0.0,1534,1642
109,S16,AVLTree.java,160,candidate = node;,0.0,1534,1642
109,S17,AVLTree.java,161,if (node.left == null) {,0.0,1534,1642
109,S18,AVLTree.java,162,return candidate;,0.0,1534,1642
109,S19,AVLTree.java,164,node = node.left;,0.0,1534,1642
109,S20,AVLTree.java,167,return null;,0.0,1534,1642
109,S21,AVLTree.java,202,private static enum Skew {,0.0,1534,1642
109,S22,AVLTree.java,204,"LEFT_HIGH,",0.0,1534,1642
109,S23,AVLTree.java,207,"RIGHT_HIGH,",0.0,1534,1642
109,S24,AVLTree.java,210,BALANCED;,0.0,1534,1642
109,S25,AVLTree.java,224,public class Node {,0.0,1534,1642
109,S26,AVLTree.java,245,"Node(final T element, final Node parent) {",0.0,1534,1642
109,S27,AVLTree.java,246,this.element = element;,0.0,1534,1642
109,S28,AVLTree.java,247,left         = null;,0.0,1534,1642
109,S29,AVLTree.java,248,right        = null;,0.0,1534,1642
109,S30,AVLTree.java,249,this.parent  = parent;,0.0,1534,1642
109,S31,AVLTree.java,250,skew         = Skew.BALANCED;,0.0,1534,1642
109,S32,AVLTree.java,257,return element;,0.0,1534,1642
109,S33,AVLTree.java,274,Node node = this;,0.0,1534,1642
109,S34,AVLTree.java,275,while (node.left != null) {,0.0,1534,1642
109,S35,AVLTree.java,276,node = node.left;,0.0,1534,1642
109,S36,AVLTree.java,278,return node;,0.0,1534,1642
109,S37,AVLTree.java,288,Node node = this;,0.0,1534,1642
109,S38,AVLTree.java,289,while (node.right != null) {,0.0,1534,1642
109,S39,AVLTree.java,290,node = node.right;,0.0,1534,1642
109,S40,AVLTree.java,292,return node;,0.0,1534,1642
109,S41,AVLTree.java,327,if (right != null) {,0.0,1534,1642
109,S42,AVLTree.java,328,final Node node = right.getSmallest();,0.0,1534,1642
109,S43,AVLTree.java,329,if (node != null) {,0.0,1534,1642
109,S44,AVLTree.java,330,return node;,0.0,1534,1642
109,S45,AVLTree.java,334,for (Node node = this; node.parent != null; node = node.parent) {,0.0,1534,1642
109,S46,AVLTree.java,335,if (node != node.parent.right) {,0.0,1534,1642
109,S47,AVLTree.java,336,return node.parent;,0.0,1534,1642
109,S48,AVLTree.java,340,return null;,0.0,1534,1642
109,S49,AVLTree.java,349,if (newElement.compareTo(this.element) < 0) {,0.0,1534,1642
109,S50,AVLTree.java,351,if (left == null) {,0.0,1534,1642
109,S51,AVLTree.java,352,"left = new Node(newElement, this);",0.0,1534,1642
109,S52,AVLTree.java,353,return rebalanceLeftGrown();,0.0,1534,1642
109,S53,AVLTree.java,355,return left.insert(newElement) ? rebalanceLeftGrown() : false;,0.0,1534,1642
109,S54,AVLTree.java,359,if (right == null) {,0.0,1534,1642
109,S55,AVLTree.java,360,"right = new Node(newElement, this);",0.0,1534,1642
109,S56,AVLTree.java,361,return rebalanceRightGrown();,0.0,1534,1642
109,S57,AVLTree.java,363,return right.insert(newElement) ? rebalanceRightGrown() : false;,0.0,1534,1642
109,S58,AVLTree.java,370,if ((parent == null) && (left == null) && (right == null)) {,0.0,1534,1642
109,S59,AVLTree.java,372,element = null;,0.0,1534,1642
109,S60,AVLTree.java,373,top     = null;,0.0,1534,1642
109,S61,AVLTree.java,379,if ((left == null) && (right == null)) {,0.0,1534,1642
109,S62,AVLTree.java,380,node       = this;,0.0,1534,1642
109,S63,AVLTree.java,381,element    = null;,0.0,1534,1642
109,S64,AVLTree.java,382,leftShrunk = node == node.parent.left;,0.0,1534,1642
109,S65,AVLTree.java,383,child      = null;,0.0,1534,1642
109,S66,AVLTree.java,385,node       = (left != null) ? left.getLargest() : right.getSmallest();,0.0,1534,1642
109,S67,AVLTree.java,386,element    = node.element;,0.0,1534,1642
109,S68,AVLTree.java,387,leftShrunk = node == node.parent.left;,0.0,1534,1642
109,S69,AVLTree.java,388,child      = (node.left != null) ? node.left : node.right;,0.0,1534,1642
109,S70,AVLTree.java,391,node = node.parent;,0.0,1534,1642
109,S71,AVLTree.java,392,if (leftShrunk) {,0.0,1534,1642
109,S72,AVLTree.java,393,node.left = child;,0.0,1534,1642
109,S73,AVLTree.java,395,node.right = child;,0.0,1534,1642
109,S74,AVLTree.java,397,if (child != null) {,0.0,1534,1642
109,S75,AVLTree.java,398,child.parent = node;,0.0,1534,1642
109,S76,AVLTree.java,401,while (leftShrunk ? node.rebalanceLeftShrunk() : node.rebalanceRightShrunk()) {,0.0,1534,1642
109,S77,AVLTree.java,402,if (node.parent == null) {,0.0,1534,1642
109,S78,AVLTree.java,403,return;,0.0,1534,1642
109,S79,AVLTree.java,405,leftShrunk = node == node.parent.left;,0.0,1534,1642
109,S80,AVLTree.java,406,node = node.parent;,0.0,1534,1642
109,S81,AVLTree.java,416,switch (skew) {,0.0,1534,1642
109,S82,AVLTree.java,418,if (left.skew == Skew.LEFT_HIGH) {,0.0,1534,1642
109,S83,AVLTree.java,419,rotateCW();,0.0,1534,1642
109,S84,AVLTree.java,420,skew       = Skew.BALANCED;,0.0,1534,1642
109,S85,AVLTree.java,421,right.skew = Skew.BALANCED;,0.0,1534,1642
109,S86,AVLTree.java,423,final Skew s = left.right.skew;,0.0,1534,1642
109,S87,AVLTree.java,424,left.rotateCCW();,0.0,1534,1642
109,S88,AVLTree.java,425,rotateCW();,0.0,1534,1642
109,S89,AVLTree.java,426,switch(s) {,0.0,1534,1642
109,S90,AVLTree.java,428,left.skew  = Skew.BALANCED;,0.0,1534,1642
109,S91,AVLTree.java,429,right.skew = Skew.RIGHT_HIGH;,0.0,1534,1642
109,S92,AVLTree.java,430,break;,0.0,1534,1642
109,S93,AVLTree.java,436,left.skew  = Skew.BALANCED;,0.0,1534,1642
109,S94,AVLTree.java,437,right.skew = Skew.BALANCED;,0.0,1534,1642
109,S95,AVLTree.java,439,skew = Skew.BALANCED;,0.0,1534,1642
109,S96,AVLTree.java,441,return false;,0.0,1534,1642
109,S97,AVLTree.java,443,skew = Skew.BALANCED;,0.0,1534,1642
109,S98,AVLTree.java,444,return false;,0.0,1534,1642
109,S99,AVLTree.java,446,skew = Skew.LEFT_HIGH;,0.0,1534,1642
109,S100,AVLTree.java,447,return true;,0.0,1534,1642
109,S101,AVLTree.java,455,switch (skew) {,0.0,1534,1642
109,S102,AVLTree.java,457,skew = Skew.BALANCED;,0.0,1534,1642
109,S103,AVLTree.java,458,return false;,0.0,1534,1642
109,S104,AVLTree.java,460,if (right.skew == Skew.RIGHT_HIGH) {,0.0,1534,1642
109,S105,AVLTree.java,461,rotateCCW();,0.0,1534,1642
109,S106,AVLTree.java,462,skew      = Skew.BALANCED;,0.0,1534,1642
109,S107,AVLTree.java,463,left.skew = Skew.BALANCED;,0.0,1534,1642
109,S108,AVLTree.java,465,final Skew s = right.left.skew;,0.0,1534,1642
109,S109,AVLTree.java,466,right.rotateCW();,0.0,1534,1642
109,S110,AVLTree.java,467,rotateCCW();,0.0,1534,1642
109,S111,AVLTree.java,468,switch (s) {,0.0,1534,1642
109,S112,AVLTree.java,470,left.skew  = Skew.BALANCED;,0.0,1534,1642
109,S113,AVLTree.java,471,right.skew = Skew.RIGHT_HIGH;,0.0,1534,1642
109,S114,AVLTree.java,472,break;,0.0,1534,1642
109,S115,AVLTree.java,474,left.skew  = Skew.LEFT_HIGH;,0.0,1534,1642
109,S116,AVLTree.java,475,right.skew = Skew.BALANCED;,0.0,1534,1642
109,S117,AVLTree.java,476,break;,0.0,1534,1642
109,S118,AVLTree.java,478,left.skew  = Skew.BALANCED;,0.0,1534,1642
109,S119,AVLTree.java,479,right.skew = Skew.BALANCED;,0.0,1534,1642
109,S120,AVLTree.java,481,skew = Skew.BALANCED;,0.0,1534,1642
109,S121,AVLTree.java,483,return false;,0.0,1534,1642
109,S122,AVLTree.java,485,skew = Skew.RIGHT_HIGH;,0.0,1534,1642
109,S123,AVLTree.java,486,return true;,0.0,1534,1642
109,S124,AVLTree.java,494,switch (skew) {,0.0,1534,1642
109,S125,AVLTree.java,496,skew = Skew.BALANCED;,0.0,1534,1642
109,S126,AVLTree.java,497,return true;,0.0,1534,1642
109,S127,AVLTree.java,499,if (right.skew == Skew.RIGHT_HIGH) {,0.0,1534,1642
109,S128,AVLTree.java,500,rotateCCW();,0.0,1534,1642
109,S129,AVLTree.java,501,skew      = Skew.BALANCED;,0.0,1534,1642
109,S130,AVLTree.java,502,left.skew = Skew.BALANCED;,0.0,1534,1642
109,S131,AVLTree.java,503,return true;,0.0,1534,1642
109,S132,AVLTree.java,504,} else if (right.skew == Skew.BALANCED) {,0.0,1534,1642
109,S133,AVLTree.java,505,rotateCCW();,0.0,1534,1642
109,S134,AVLTree.java,506,skew      = Skew.LEFT_HIGH;,0.0,1534,1642
109,S135,AVLTree.java,507,left.skew = Skew.RIGHT_HIGH;,0.0,1534,1642
109,S136,AVLTree.java,508,return false;,0.0,1534,1642
109,S137,AVLTree.java,510,final Skew s = right.left.skew;,0.0,1534,1642
109,S138,AVLTree.java,511,right.rotateCW();,0.0,1534,1642
109,S139,AVLTree.java,512,rotateCCW();,0.0,1534,1642
109,S140,AVLTree.java,513,switch (s) {,0.0,1534,1642
109,S141,AVLTree.java,519,left.skew  = Skew.LEFT_HIGH;,0.0,1534,1642
109,S142,AVLTree.java,520,right.skew = Skew.BALANCED;,0.0,1534,1642
109,S143,AVLTree.java,521,break;,0.0,1534,1642
109,S144,AVLTree.java,523,left.skew  = Skew.BALANCED;,0.0,1534,1642
109,S145,AVLTree.java,524,right.skew = Skew.BALANCED;,0.0,1534,1642
109,S146,AVLTree.java,526,skew = Skew.BALANCED;,0.0,1534,1642
109,S147,AVLTree.java,527,return true;,0.0,1534,1642
109,S148,AVLTree.java,530,skew = Skew.RIGHT_HIGH;,0.0,1534,1642
109,S149,AVLTree.java,531,return false;,0.0,1534,1642
109,S150,AVLTree.java,539,switch (skew) {,0.0,1534,1642
109,S151,AVLTree.java,541,skew = Skew.BALANCED;,0.0,1534,1642
109,S152,AVLTree.java,542,return true;,0.0,1534,1642
109,S153,AVLTree.java,544,if (left.skew == Skew.LEFT_HIGH) {,0.0,1534,1642
109,S154,AVLTree.java,549,} else if (left.skew == Skew.BALANCED) {,0.0,1534,1642
109,S155,AVLTree.java,555,final Skew s = left.right.skew;,0.0,1534,1642
109,S156,AVLTree.java,556,left.rotateCCW();,0.0,1534,1642
109,S157,AVLTree.java,557,rotateCW();,0.0,1534,1642
109,S158,AVLTree.java,558,switch (s) {,0.0,1534,1642
109,S159,AVLTree.java,568,left.skew  = Skew.BALANCED;,0.0,1534,1642
109,S160,AVLTree.java,569,right.skew = Skew.BALANCED;,0.0,1534,1642
109,S161,AVLTree.java,571,skew = Skew.BALANCED;,0.0,1534,1642
109,S162,AVLTree.java,572,return true;,0.0,1534,1642
109,S163,AVLTree.java,575,skew = Skew.LEFT_HIGH;,0.0,1534,1642
109,S164,AVLTree.java,576,return false;,0.0,1534,1642
109,S165,AVLTree.java,586,final T tmpElt       = element;,0.0,1534,1642
109,S166,AVLTree.java,587,element              = left.element;,0.0,1534,1642
109,S167,AVLTree.java,588,left.element         = tmpElt;,0.0,1534,1642
109,S168,AVLTree.java,590,final Node tmpNode   = left;,0.0,1534,1642
109,S169,AVLTree.java,591,left                 = tmpNode.left;,0.0,1534,1642
109,S170,AVLTree.java,592,tmpNode.left         = tmpNode.right;,0.0,1534,1642
109,S171,AVLTree.java,593,tmpNode.right        = right;,0.0,1534,1642
109,S172,AVLTree.java,594,right                = tmpNode;,0.0,1534,1642
109,S173,AVLTree.java,596,if (left != null) {,0.0,1534,1642
109,S174,AVLTree.java,597,left.parent = this;,0.0,1534,1642
109,S175,AVLTree.java,599,if (right.right != null) {,0.0,1534,1642
109,S176,AVLTree.java,600,right.right.parent = right;,0.0,1534,1642
109,S177,AVLTree.java,611,final T tmpElt        = element;,0.0,1534,1642
109,S178,AVLTree.java,612,element               = right.element;,0.0,1534,1642
109,S179,AVLTree.java,613,right.element         = tmpElt;,0.0,1534,1642
109,S180,AVLTree.java,615,final Node tmpNode    = right;,0.0,1534,1642
109,S181,AVLTree.java,616,right                 = tmpNode.right;,0.0,1534,1642
109,S182,AVLTree.java,617,tmpNode.right         = tmpNode.left;,0.0,1534,1642
109,S183,AVLTree.java,618,tmpNode.left          = left;,0.0,1534,1642
109,S184,AVLTree.java,619,left                  = tmpNode;,0.0,1534,1642
109,S185,AVLTree.java,621,if (right != null) {,0.0,1534,1642
109,S186,AVLTree.java,622,right.parent = this;,0.0,1534,1642
109,S187,AVLTree.java,624,if (left.left != null) {,0.0,1534,1642
109,S188,AVLTree.java,625,left.left.parent = left;,0.0,1534,1642
109,S189,AbstractRegion.java,51,protected AbstractRegion() {,0.0,1534,1642
109,S190,AbstractRegion.java,52,tree = new BSPTree<S>(Boolean.TRUE);,0.0,1534,1642
109,S191,AbstractRegion.java,67,protected AbstractRegion(final BSPTree<S> tree) {,0.0,1534,1642
109,S192,AbstractRegion.java,68,this.tree = tree;,0.0,1534,1642
109,S193,AbstractRegion.java,90,protected AbstractRegion(final Collection<SubHyperplane<S>> boundary) {,0.0,1534,1642
109,S194,AbstractRegion.java,92,if (boundary.size() == 0) {,0.0,1534,1642
109,S195,AbstractRegion.java,102,final TreeSet<SubHyperplane<S>> ordered = new TreeSet<SubHyperplane<S>>(new Comparator<SubHyperplane<S>>() {,0.0,1534,1642
109,S196,AbstractRegion.java,104,final double size1 = o1.getSize();,0.0,1534,1642
109,S197,AbstractRegion.java,105,final double size2 = o2.getSize();,0.0,1534,1642
109,S198,AbstractRegion.java,106,return (size2 < size1) ? -1 : ((o1 == o2) ? 0 : +1);,0.0,1534,1642
109,S199,AbstractRegion.java,109,ordered.addAll(boundary);,0.0,1534,1642
109,S200,AbstractRegion.java,112,tree = new BSPTree<S>();,0.0,1534,1642
109,S201,AbstractRegion.java,113,"insertCuts(tree, ordered);",0.0,1534,1642
109,S202,AbstractRegion.java,116,tree.visit(new BSPTreeVisitor<S>() {,0.0,1534,1642
109,S203,AbstractRegion.java,120,return Order.PLUS_SUB_MINUS;,0.0,1534,1642
109,S204,AbstractRegion.java,129,node.setAttribute((node == node.getParent().getPlus()) ?,0.0,1534,1642
109,S205,AbstractRegion.java,177,final Iterator<SubHyperplane<S>> iterator = boundary.iterator();,0.0,1534,1642
109,S206,AbstractRegion.java,180,Hyperplane<S> inserted = null;,0.0,1534,1642
109,S207,AbstractRegion.java,181,while ((inserted == null) && iterator.hasNext()) {,0.0,1534,1642
109,S208,AbstractRegion.java,182,inserted = iterator.next().getHyperplane();,0.0,1534,1642
109,S209,AbstractRegion.java,183,if (!node.insertCut(inserted.copySelf())) {,0.0,1534,1642
109,S210,AbstractRegion.java,188,if (!iterator.hasNext()) {,0.0,1534,1642
109,S211,AbstractRegion.java,189,return;,0.0,1534,1642
109,S212,AbstractRegion.java,193,final ArrayList<SubHyperplane<S>> plusList  = new ArrayList<SubHyperplane<S>>();,0.0,1534,1642
109,S213,AbstractRegion.java,194,final ArrayList<SubHyperplane<S>> minusList = new ArrayList<SubHyperplane<S>>();,0.0,1534,1642
109,S214,AbstractRegion.java,195,while (iterator.hasNext()) {,0.0,1534,1642
109,S215,AbstractRegion.java,196,final SubHyperplane<S> other = iterator.next();,0.0,1534,1642
109,S216,AbstractRegion.java,197,switch (other.side(inserted)) {,0.0,1534,1642
109,S217,AbstractRegion.java,199,plusList.add(other);,0.0,1534,1642
109,S218,AbstractRegion.java,200,break;,0.0,1534,1642
109,S219,AbstractRegion.java,202,minusList.add(other);,0.0,1534,1642
109,S220,AbstractRegion.java,203,break;,0.0,1534,1642
109,S221,AbstractRegion.java,205,final SubHyperplane.SplitSubHyperplane<S> split = other.split(inserted);,0.0,1534,1642
109,S222,AbstractRegion.java,206,plusList.add(split.getPlus());,0.0,1534,1642
109,S223,AbstractRegion.java,207,minusList.add(split.getMinus());,0.0,1534,1642
109,S224,AbstractRegion.java,208,break;,0.0,1534,1642
109,S225,AbstractRegion.java,215,"insertCuts(node.getPlus(),  plusList);",0.0,1534,1642
109,S226,AbstractRegion.java,216,"insertCuts(node.getMinus(), minusList);",0.0,1534,1642
109,S227,AbstractRegion.java,227,return isEmpty(tree);,0.0,1534,1642
109,S228,AbstractRegion.java,237,if (node.getCut() == null) {,0.0,1534,1642
