rank,statement_id,file,line,code,ochiai_score,tie_size,r_worst
15,S57,CharacterReader.java,103,"String consumed = new String(input, pos, offset);",0.0,2571,2585
15,S58,CharacterReader.java,104,pos += offset;,0.0,2571,2585
15,S59,CharacterReader.java,105,return consumed;,0.0,2571,2585
15,S60,CharacterReader.java,123,int start = pos;,0.0,2571,2585
15,S61,CharacterReader.java,125,OUTER: while (pos < length) {,0.0,2571,2585
15,S62,CharacterReader.java,126,for (int i = 0; i < chars.length; i++) {,0.0,2571,2585
15,S63,CharacterReader.java,127,if (input[pos] == chars[i]),0.0,2571,2585
15,S64,CharacterReader.java,128,break OUTER;,0.0,2571,2585
15,S65,CharacterReader.java,130,pos++;,0.0,2571,2585
15,S66,CharacterReader.java,133,"return pos > start ? new String(input, start, pos-start) : """";",0.0,2571,2585
15,S67,CharacterReader.java,143,int start = pos;,0.0,2571,2585
15,S68,CharacterReader.java,144,while (pos < length) {,0.0,2571,2585
15,S69,CharacterReader.java,145,char c = input[pos];,0.0,2571,2585
15,S70,CharacterReader.java,146,if ((c >= 'A' && c <= 'Z') || (c >= 'a' && c <= 'z')),0.0,2571,2585
15,S71,CharacterReader.java,147,pos++;,0.0,2571,2585
15,S72,CharacterReader.java,152,"return new String(input, start, pos - start);",0.0,2571,2585
15,S73,CharacterReader.java,156,int start = pos;,0.0,2571,2585
15,S74,CharacterReader.java,157,while (pos < length) {,0.0,2571,2585
15,S75,CharacterReader.java,158,char c = input[pos];,0.0,2571,2585
15,S76,CharacterReader.java,159,if ((c >= 'A' && c <= 'Z') || (c >= 'a' && c <= 'z')),0.0,2571,2585
15,S77,CharacterReader.java,160,pos++;,0.0,2571,2585
15,S78,CharacterReader.java,164,while (!isEmpty()) {,0.0,2571,2585
15,S79,CharacterReader.java,165,char c = input[pos];,0.0,2571,2585
15,S80,CharacterReader.java,166,if (c >= '0' && c <= '9'),0.0,2571,2585
15,S81,CharacterReader.java,167,pos++;,0.0,2571,2585
15,S82,CharacterReader.java,172,"return new String(input, start, pos - start);",0.0,2571,2585
15,S83,CharacterReader.java,176,int start = pos;,0.0,2571,2585
15,S84,CharacterReader.java,177,while (pos < length) {,0.0,2571,2585
15,S85,CharacterReader.java,178,char c = input[pos];,0.0,2571,2585
15,S86,CharacterReader.java,179,if ((c >= '0' && c <= '9') || (c >= 'A' && c <= 'F') || (c >= 'a' && c <= 'f')),0.0,2571,2585
15,S87,CharacterReader.java,180,pos++;,0.0,2571,2585
15,S88,CharacterReader.java,184,"return new String(input, start, pos - start);",0.0,2571,2585
15,S89,CharacterReader.java,188,int start = pos;,0.0,2571,2585
15,S90,CharacterReader.java,189,while (pos < length) {,0.0,2571,2585
15,S91,CharacterReader.java,190,char c = input[pos];,0.0,2571,2585
15,S92,CharacterReader.java,191,if (c >= '0' && c <= '9'),0.0,2571,2585
15,S93,CharacterReader.java,192,pos++;,0.0,2571,2585
15,S94,CharacterReader.java,196,"return new String(input, start, pos - start);",0.0,2571,2585
15,S95,CharacterReader.java,200,return !isEmpty() && input[pos] == c;,0.0,2571,2585
15,S96,CharacterReader.java,205,int scanLength = seq.length();,0.0,2571,2585
15,S97,CharacterReader.java,206,if (scanLength > length - pos),0.0,2571,2585
15,S98,CharacterReader.java,209,for (int offset = 0; offset < scanLength; offset++),0.0,2571,2585
15,S99,CharacterReader.java,210,if (seq.charAt(offset) != input[pos+offset]),0.0,2571,2585
15,S100,CharacterReader.java,211,return false;,0.0,2571,2585
15,S101,CharacterReader.java,212,return true;,0.0,2571,2585
15,S102,CharacterReader.java,216,int scanLength = seq.length();,0.0,2571,2585
15,S103,CharacterReader.java,217,if (scanLength > length - pos),0.0,2571,2585
15,S104,CharacterReader.java,220,for (int offset = 0; offset < scanLength; offset++) {,0.0,2571,2585
15,S105,CharacterReader.java,221,char upScan = Character.toUpperCase(seq.charAt(offset));,0.0,2571,2585
15,S106,CharacterReader.java,222,char upTarget = Character.toUpperCase(input[pos + offset]);,0.0,2571,2585
15,S107,CharacterReader.java,223,if (upScan != upTarget),0.0,2571,2585
15,S108,CharacterReader.java,224,return false;,0.0,2571,2585
15,S109,CharacterReader.java,226,return true;,0.0,2571,2585
15,S110,CharacterReader.java,230,if (isEmpty()),0.0,2571,2585
15,S111,CharacterReader.java,233,char c = input[pos];,0.0,2571,2585
15,S112,CharacterReader.java,234,for (char seek : seq) {,0.0,2571,2585
15,S113,CharacterReader.java,235,if (seek == c),0.0,2571,2585
15,S114,CharacterReader.java,236,return true;,0.0,2571,2585
15,S115,CharacterReader.java,238,return false;,0.0,2571,2585
15,S116,CharacterReader.java,242,if (isEmpty()),0.0,2571,2585
15,S117,CharacterReader.java,244,char c = input[pos];,0.0,2571,2585
15,S118,CharacterReader.java,245,return (c >= 'A' && c <= 'Z') || (c >= 'a' && c <= 'z');,0.0,2571,2585
15,S119,CharacterReader.java,249,if (isEmpty()),0.0,2571,2585
15,S120,CharacterReader.java,251,char c = input[pos];,0.0,2571,2585
15,S121,CharacterReader.java,252,return (c >= '0' && c <= '9');,0.0,2571,2585
15,S122,CharacterReader.java,256,if (matches(seq)) {,0.0,2571,2585
15,S123,CharacterReader.java,257,pos += seq.length();,0.0,2571,2585
15,S124,CharacterReader.java,258,return true;,0.0,2571,2585
15,S125,CharacterReader.java,260,return false;,0.0,2571,2585
15,S126,CharacterReader.java,265,if (matchesIgnoreCase(seq)) {,0.0,2571,2585
15,S127,CharacterReader.java,266,pos += seq.length();,0.0,2571,2585
15,S128,CharacterReader.java,267,return true;,0.0,2571,2585
15,S129,CharacterReader.java,269,return false;,0.0,2571,2585
15,S130,Collector.java,23,Elements elements = new Elements();,0.0,2571,2585
15,S131,Collector.java,24,"new NodeTraversor(new Accumulator(root, elements, eval)).traverse(root);",0.0,2571,2585
15,S132,Collector.java,25,return elements;,0.0,2571,2585
15,S133,Collector.java,33,"Accumulator(Element root, Elements elements, Evaluator eval) {",0.0,2571,2585
15,S134,Collector.java,34,this.root = root;,0.0,2571,2585
15,S135,Collector.java,35,this.elements = elements;,0.0,2571,2585
15,S136,Collector.java,36,this.eval = eval;,0.0,2571,2585
15,S137,Collector.java,40,if (node instanceof Element) {,0.0,2571,2585
15,S138,Collector.java,41,Element el = (Element) node;,0.0,2571,2585
15,S139,Collector.java,42,"if (eval.matches(root, el))",0.0,2571,2585
15,S140,Collector.java,43,elements.add(el);,0.0,2571,2585
15,S141,CombiningEvaluator.java,16,int num = 0;,0.0,2571,2585
15,S142,CombiningEvaluator.java,19,super();,0.0,2571,2585
15,S143,CombiningEvaluator.java,20,evaluators = new ArrayList<Evaluator>();,0.0,2571,2585
15,S144,CombiningEvaluator.java,24,this();,0.0,2571,2585
15,S145,CombiningEvaluator.java,25,this.evaluators.addAll(evaluators);,0.0,2571,2585
15,S146,CombiningEvaluator.java,26,updateNumEvaluators();,0.0,2571,2585
15,S147,CombiningEvaluator.java,39,num = evaluators.size();,0.0,2571,2585
15,S148,CombiningEvaluator.java,44,super(evaluators);,0.0,2571,2585
15,S149,CombiningEvaluator.java,48,this(Arrays.asList(evaluators));,0.0,2571,2585
15,S150,CombiningEvaluator.java,53,for (int i = 0; i < num; i++) {,0.0,2571,2585
15,S151,CombiningEvaluator.java,54,Evaluator s = evaluators.get(i);,0.0,2571,2585
15,S152,CombiningEvaluator.java,55,"if (!s.matches(root, node))",0.0,2571,2585
15,S153,CombiningEvaluator.java,56,return false;,0.0,2571,2585
15,S154,CombiningEvaluator.java,58,return true;,0.0,2571,2585
15,S155,CombiningEvaluator.java,82,super();,0.0,2571,2585
15,S156,CombiningEvaluator.java,86,evaluators.add(e);,0.0,2571,2585
15,S157,CombiningEvaluator.java,87,updateNumEvaluators();,0.0,2571,2585
15,S158,CombiningEvaluator.java,92,for (int i = 0; i < num; i++) {,0.0,2571,2585
15,S159,CombiningEvaluator.java,93,Evaluator s = evaluators.get(i);,0.0,2571,2585
15,S160,CombiningEvaluator.java,94,"if (s.matches(root, node))",0.0,2571,2585
15,S161,CombiningEvaluator.java,95,return true;,0.0,2571,2585
15,S162,CombiningEvaluator.java,97,return false;,0.0,2571,2585
15,S163,Comment.java,16,super(baseUri);,0.0,2571,2585
15,S164,Comment.java,17,"attributes.put(COMMENT_KEY, data);",0.0,2571,2585
15,S165,Comment.java,21,"return ""#comment"";",0.0,2571,2585
15,S166,Comment.java,29,return attributes.get(COMMENT_KEY);,0.0,2571,2585
15,S167,Comment.java,33,if (out.prettyPrint()),0.0,2571,2585
15,S168,Comment.java,34,"indent(accum, depth, out);",0.0,2571,2585
15,S169,Comment.java,35,accum,0.0,2571,2585
15,S170,Comment.java,41,"void outerHtmlTail(StringBuilder accum, int depth, Document.OutputSettings out) {}",0.0,2571,2585
15,S171,DataNode.java,16,super(baseUri);,0.0,2571,2585
15,S172,DataNode.java,17,"attributes.put(DATA_KEY, data);",0.0,2571,2585
15,S173,DataUtil.java,20,"private static final Pattern charsetPattern = Pattern.compile(""(?i)\\bcharset=\\s*(?:\""|')?([^\\s,;\""']*)"");",0.0,2571,2585
15,S174,DataUtil.java,35,ByteBuffer byteData = readFileToByteBuffer(in);,0.0,2571,2585
15,S175,DataUtil.java,36,"return parseByteData(byteData, charsetName, baseUri, Parser.htmlParser());",0.0,2571,2585
15,S176,DataUtil.java,48,ByteBuffer byteData = readToByteBuffer(in);,0.0,2571,2585
15,S177,DataUtil.java,49,"return parseByteData(byteData, charsetName, baseUri, Parser.htmlParser());",0.0,2571,2585
15,S178,DataUtil.java,62,ByteBuffer byteData = readToByteBuffer(in);,0.0,2571,2585
15,S179,DataUtil.java,63,"return parseByteData(byteData, charsetName, baseUri, parser);",0.0,2571,2585
15,S180,DataUtil.java,71,Document doc = null;,0.0,2571,2585
15,S181,DataUtil.java,72,if (charsetName == null) { // determine from meta. safe parse as UTF-8,0.0,2571,2585
15,S182,DataUtil.java,74,docData = Charset.forName(defaultCharset).decode(byteData).toString();,0.0,2571,2585
15,S183,DataUtil.java,75,"doc = parser.parseInput(docData, baseUri);",0.0,2571,2585
15,S184,DataUtil.java,76,"Element meta = doc.select(""meta[http-equiv=content-type], meta[charset]"").first();",0.0,2571,2585
15,S185,DataUtil.java,77,"if (meta != null) { // if not found, will keep utf-8 as best attempt",0.0,2571,2585
15,S186,DataUtil.java,79,"if (meta.hasAttr(""http-equiv"")) {",0.0,2571,2585
15,S187,DataUtil.java,80,"foundCharset = getCharsetFromContentType(meta.attr(""content""));",0.0,2571,2585
15,S188,DataUtil.java,81,"if (foundCharset == null && meta.hasAttr(""charset"")) {",0.0,2571,2585
15,S189,DataUtil.java,91,"foundCharset = meta.attr(""charset"");",0.0,2571,2585
15,S190,DataUtil.java,94,if (foundCharset != null && foundCharset.length() != 0 && !foundCharset.equals(defaultCharset)) { // need to re-decode,0.0,2571,2585
15,S191,DataUtil.java,95,"foundCharset = foundCharset.trim().replaceAll(""[\""']"", """");",0.0,2571,2585
15,S192,DataUtil.java,96,charsetName = foundCharset;,0.0,2571,2585
15,S193,DataUtil.java,97,byteData.rewind();,0.0,2571,2585
15,S194,DataUtil.java,98,docData = Charset.forName(foundCharset).decode(byteData).toString();,0.0,2571,2585
15,S195,DataUtil.java,99,doc = null;,0.0,2571,2585
15,S196,DataUtil.java,102,} else { // specified by content type header (or by user on file load),0.0,2571,2585
15,S197,DataUtil.java,103,"Validate.notEmpty(charsetName, ""Must set charset arg to character set of file to parse. Set to null to attempt to detect from HTML"");",0.0,2571,2585
15,S198,DataUtil.java,104,docData = Charset.forName(charsetName).decode(byteData).toString();,0.0,2571,2585
15,S199,DataUtil.java,107,if (docData.length() > 0 && docData.charAt(0) == 65279) {,0.0,2571,2585
15,S200,DataUtil.java,114,if (doc == null) {,0.0,2571,2585
15,S201,DataUtil.java,115,"doc = parser.parseInput(docData, baseUri);",0.0,2571,2585
15,S202,DataUtil.java,116,doc.outputSettings().charset(charsetName);,0.0,2571,2585
15,S203,DataUtil.java,118,return doc;,0.0,2571,2585
15,S204,DataUtil.java,129,"Validate.isTrue(maxSize >= 0, ""maxSize must be 0 (unlimited) or larger"");",0.0,2571,2585
15,S205,DataUtil.java,130,final boolean capped = maxSize > 0;,0.0,2571,2585
15,S206,DataUtil.java,131,byte[] buffer = new byte[bufferSize];,0.0,2571,2585
15,S207,DataUtil.java,132,ByteArrayOutputStream outStream = new ByteArrayOutputStream(bufferSize);,0.0,2571,2585
15,S208,DataUtil.java,134,int remaining = maxSize;,0.0,2571,2585
15,S209,DataUtil.java,137,read = inStream.read(buffer);,0.0,2571,2585
15,S210,DataUtil.java,138,if (read == -1) break;,0.0,2571,2585
15,S211,DataUtil.java,139,if (capped) {,0.0,2571,2585
15,S212,DataUtil.java,146,"outStream.write(buffer, 0, read);",0.0,2571,2585
15,S213,DataUtil.java,148,ByteBuffer byteData = ByteBuffer.wrap(outStream.toByteArray());,0.0,2571,2585
15,S214,DataUtil.java,149,return byteData;,0.0,2571,2585
15,S215,DataUtil.java,153,"return readToByteBuffer(inStream, 0);",0.0,2571,2585
15,S216,DataUtil.java,157,RandomAccessFile randomAccessFile = null;,0.0,2571,2585
15,S217,DataUtil.java,159,"randomAccessFile = new RandomAccessFile(file, ""r"");",0.0,2571,2585
15,S218,DataUtil.java,160,byte[] bytes = new byte[(int) randomAccessFile.length()];,0.0,2571,2585
15,S219,DataUtil.java,161,randomAccessFile.readFully(bytes);,0.0,2571,2585
15,S220,DataUtil.java,162,return ByteBuffer.wrap(bytes);,0.0,2571,2585
15,S221,DataUtil.java,164,if (randomAccessFile != null),0.0,2571,2585
15,S222,DataUtil.java,165,randomAccessFile.close();,0.0,2571,2585
15,S223,DataUtil.java,176,if (contentType == null) return null;,0.0,2571,2585
15,S224,DataUtil.java,177,Matcher m = charsetPattern.matcher(contentType);,0.0,2571,2585
15,S225,DataUtil.java,178,if (m.find()) {,0.0,2571,2585
15,S226,DataUtil.java,179,String charset = m.group(1).trim();,0.0,2571,2585
15,S227,DataUtil.java,180,"charset = charset.replace(""charset="", """");",0.0,2571,2585
15,S228,DataUtil.java,181,if (charset.isEmpty()) return null;,0.0,2571,2585
15,S229,DataUtil.java,183,if (Charset.isSupported(charset)) return charset;,0.0,2571,2585
15,S230,DataUtil.java,184,charset = charset.toUpperCase(Locale.ENGLISH);,0.0,2571,2585
15,S231,DataUtil.java,185,if (Charset.isSupported(charset)) return charset;,0.0,2571,2585
15,S232,DataUtil.java,186,} catch (IllegalCharsetNameException e) {,0.0,2571,2585
15,S233,DataUtil.java,188,return null;,0.0,2571,2585
15,S234,DataUtil.java,191,return null;,0.0,2571,2585
15,S235,DescendableLinkedList.java,16,super();,0.0,2571,2585
15,S236,DescendableLinkedList.java,32,return size() == 0 ? null : getLast();,0.0,2571,2585
15,S237,DescendableLinkedList.java,40,return size() == 0 ? null : removeLast();,0.0,2571,2585
15,S238,DescendableLinkedList.java,48,return new DescendingIterator<E>(size());,0.0,2571,2585
15,S239,DescendableLinkedList.java,51,private class DescendingIterator<E> implements Iterator<E> {,0.0,2571,2585
15,S240,DescendableLinkedList.java,55,private DescendingIterator(int index) {,0.0,2571,2585
15,S241,DescendableLinkedList.java,56,iter = (ListIterator<E>) listIterator(index);,0.0,2571,2585
15,S242,DescendableLinkedList.java,64,return iter.hasPrevious();,0.0,2571,2585
15,S243,DescendableLinkedList.java,72,return iter.previous();,0.0,2571,2585
15,S244,DescendableLinkedList.java,79,iter.remove();,0.0,2571,2585
15,S245,Document.java,18,private OutputSettings outputSettings = new OutputSettings();,0.0,2571,2585
15,S246,Document.java,19,private QuirksMode quirksMode = QuirksMode.noQuirks;,0.0,2571,2585
15,S247,Document.java,29,"super(Tag.valueOf(""#root""), baseUri);",0.0,2571,2585
15,S248,Document.java,30,this.location = baseUri;,0.0,2571,2585
15,S249,Document.java,71,"return findFirstElementByTagName(""body"", this);",0.0,2571,2585
15,S250,Document.java,80,"Element titleEl = getElementsByTag(""title"").first();",0.0,2571,2585
15,S251,Document.java,81,"return titleEl != null ? StringUtil.normaliseWhitespace(titleEl.text()).trim() : """";",0.0,2571,2585
15,S252,Document.java,177,if (node.nodeName().equals(tag)),0.0,2571,2585
15,S253,Document.java,178,return (Element) node;,0.0,2571,2585
15,S254,Document.java,180,for (Node child: node.childNodes) {,0.0,2571,2585
15,S255,Document.java,181,"Element found = findFirstElementByTagName(tag, child);",0.0,2571,2585
15,S256,Document.java,182,if (found != null),0.0,2571,2585
15,S257,Document.java,183,return found;,0.0,2571,2585
15,S258,Document.java,186,return null;,0.0,2571,2585
15,S259,Document.java,207,"return ""#document"";",0.0,2571,2585
15,S260,Document.java,224,"public enum Syntax {html, xml}",0.0,2571,2585
15,S261,Document.java,226,private Entities.EscapeMode escapeMode = Entities.EscapeMode.base;,0.0,2571,2585
15,S262,Document.java,227,"private Charset charset = Charset.forName(""UTF-8"");",0.0,2571,2585
15,S263,Document.java,228,private CharsetEncoder charsetEncoder = charset.newEncoder();,0.0,2571,2585
15,S264,Document.java,229,private boolean prettyPrint = true;,0.0,2571,2585
15,S265,Document.java,230,private boolean outline = false;,0.0,2571,2585
15,S266,Document.java,231,private int indentAmount = 1;,0.0,2571,2585
15,S267,Document.java,232,private Syntax syntax = Syntax.html;,0.0,2571,2585
15,S268,Document.java,234,public OutputSettings() {},0.0,2571,2585
15,S269,Document.java,245,return escapeMode;,0.0,2571,2585
15,S270,Document.java,268,return charset;,0.0,2571,2585
15,S271,Document.java,278,this.charset = charset;,0.0,2571,2585
15,S272,Document.java,279,charsetEncoder = charset.newEncoder();,0.0,2571,2585
15,S273,Document.java,280,return this;,0.0,2571,2585
15,S274,Document.java,289,charset(Charset.forName(charset));,0.0,2571,2585
15,S275,Document.java,290,return this;,0.0,2571,2585
15,S276,Document.java,294,return charsetEncoder;,0.0,2571,2585
15,S277,Document.java,302,return syntax;,0.0,2571,2585
15,S278,Document.java,312,this.syntax = syntax;,0.0,2571,2585
15,S279,Document.java,313,return this;,0.0,2571,2585
15,S280,Document.java,322,return prettyPrint;,0.0,2571,2585
15,S281,Document.java,341,return outline;,0.0,2571,2585
15,S282,Document.java,359,return indentAmount;,0.0,2571,2585
15,S283,Document.java,393,return outputSettings;,0.0,2571,2585
15,S284,Document.java,407,public enum QuirksMode {,0.0,2571,2585
15,S285,Document.java,408,"noQuirks, quirks, limitedQuirks;",0.0,2571,2585
15,S286,Document.java,412,return quirksMode;,0.0,2571,2585
15,S289,DocumentType.java,23,"attr(""name"", name);",0.0,2571,2585
15,S290,DocumentType.java,24,"attr(""publicId"", publicId);",0.0,2571,2585
15,S291,DocumentType.java,25,"attr(""systemId"", systemId);",0.0,2571,2585
15,S292,DocumentType.java,30,"return ""#doctype"";",0.0,2571,2585
15,S293,DocumentType.java,35,"accum.append(""<!DOCTYPE"");",0.0,2571,2585
15,S294,DocumentType.java,36,"if (!StringUtil.isBlank(attr(""name"")))",0.0,2571,2585
15,S295,DocumentType.java,37,"accum.append("" "").append(attr(""name""));",0.0,2571,2585
15,S296,DocumentType.java,38,"if (!StringUtil.isBlank(attr(""publicId"")))",0.0,2571,2585
15,S297,DocumentType.java,40,"if (!StringUtil.isBlank(attr(""systemId"")))",0.0,2571,2585
15,S298,DocumentType.java,42,accum.append('>');,0.0,2571,2585
15,S299,Element.java,21,public class Element extends Node {,0.0,2571,2585
15,S300,Element.java,35,"super(baseUri, attributes);",0.0,2571,2585
15,S301,Element.java,37,Validate.notNull(tag);,0.0,2571,2585
15,S302,Element.java,38,this.tag = tag;,0.0,2571,2585
15,S303,Element.java,50,"this(tag, baseUri, new Attributes());",0.0,2571,2585
15,S304,Element.java,55,return tag.getName();,0.0,2571,2585
15,S305,Element.java,64,return tag.getName();,0.0,2571,2585
15,S306,Element.java,86,return tag;,0.0,2571,2585
15,S307,Element.java,96,return tag.isBlock();,0.0,2571,2585
15,S308,Element.java,105,"String id = attr(""id"");",0.0,2571,2585
15,S309,Element.java,106,"return id == null ? """" : id;",0.0,2571,2585
15,S310,Element.java,139,return (Element) parentNode;,0.0,2571,2585
15,S311,Element.java,171,return children().get(index);,0.0,2571,2585
15,S312,Element.java,184,List<Element> elements = new ArrayList<Element>();,0.0,2571,2585
15,S313,Element.java,185,for (Node node : childNodes) {,0.0,2571,2585
15,S314,Element.java,186,if (node instanceof Element),0.0,2571,2585
15,S315,Element.java,187,elements.add((Element) node);,0.0,2571,2585
15,S316,Element.java,189,return new Elements(elements);,0.0,2571,2585
15,S317,Element.java,252,"return Selector.select(cssQuery, this);",0.0,2571,2585
15,S318,Element.java,262,Validate.notNull(child);,0.0,2571,2585
15,S319,Element.java,264,addChildren(child);,0.0,2571,2585
15,S320,Element.java,265,return this;,0.0,2571,2585
15,S321,Element.java,292,"Validate.notNull(children, ""Children collection to be inserted must not be null."");",0.0,2571,2585
15,S322,Element.java,293,int currentSize = childNodeSize();,0.0,2571,2585
15,S323,Element.java,294,if (index < 0) index += currentSize +1; // roll around,0.0,2571,2585
15,S324,Element.java,295,"Validate.isTrue(index >= 0 && index <= currentSize, ""Insert position out of bounds."");",0.0,2571,2585
15,S325,Element.java,297,ArrayList<Node> nodes = new ArrayList<Node>(children);,0.0,2571,2585
15,S326,Element.java,298,Node[] nodeArray = nodes.toArray(new Node[nodes.size()]);,0.0,2571,2585
15,S327,Element.java,299,"addChildren(index, nodeArray);",0.0,2571,2585
15,S328,Element.java,300,return this;,0.0,2571,2585
15,S329,Element.java,432,childNodes.clear();,0.0,2571,2585
15,S330,Element.java,433,return this;,0.0,2571,2585
15,S331,Element.java,453,if (parentNode == null),0.0,2571,2585
15,S332,Element.java,456,List<Element> elements = parent().children();,0.0,2571,2585
15,S333,Element.java,457,Elements siblings = new Elements(elements.size() - 1);,0.0,2571,2585
15,S334,Element.java,458,for (Element el: elements),0.0,2571,2585
15,S335,Element.java,459,if (el != this),0.0,2571,2585
15,S336,Element.java,460,siblings.add(el);,0.0,2571,2585
15,S337,Element.java,461,return siblings;,0.0,2571,2585
15,S338,Element.java,515,if (parent() == null) return 0;,0.0,2571,2585
15,S339,Element.java,516,"return indexInList(this, parent().children());",0.0,2571,2585
15,S340,Element.java,529,Validate.notNull(search);,0.0,2571,2585
15,S341,Element.java,530,Validate.notNull(elements);,0.0,2571,2585
15,S342,Element.java,532,for (int i = 0; i < elements.size(); i++) {,0.0,2571,2585
15,S343,Element.java,533,E element = elements.get(i);,0.0,2571,2585
15,S344,Element.java,534,if (element.equals(search)),0.0,2571,2585
15,S345,Element.java,535,return i;,0.0,2571,2585
15,S346,Element.java,548,Validate.notEmpty(tagName);,0.0,2571,2585
